product1,product2,correlation,Yulephi
P1001,P1241,-0.020936000943655376,-0.00978700365857839
P1001,P1244,-0.02093600094365539,-0.00978700365857839
P1001,P1246,-0.01474139181303554,-0.00978700365857839
P1001,P1248,-0.020936000943655407,-0.01706971854997297
P1001,P1249,-0.020936000943655372,-0.00978700365857839
P1001,P1252,-0.03524735915049246,-0.01977969430323089
P1001,P1254,,-0.00978700365857839
P1001,P1255,-0.029863222374859902,-0.013888888888888888
P1001,P1256,0.4623678378985878,0.7046642634176442
P1001,P1257,-0.010401816454446287,-0.00978700365857839
P1001,P1258,-0.010401816454446274,-0.00978700365857839
P1001,P1259,-0.01040181645444638,-0.00978700365857839
P1001,P1260,-0.020936000943655386,-0.013888888888888888
P1001,P1263,-0.01809265452646652,-0.00978700365857839
P1001,P1264,-0.01474139181303547,-0.00978700365857839
P1001,P1265,-0.01809265452646656,-0.00978700365857839
P1001,P1267,-0.027874217998124277,-0.013888888888888888
P1001,P1269,-0.02093600094365542,-0.013888888888888888
P1001,P1270,-0.0180926545264665,-0.00978700365857839
P1001,P1271,-0.02575107296137344,-0.01706971854997297
P1001,P1272,-0.018092654526466547,-0.00978700365857839
P1001,P1273,-0.027874217998124274,-0.013888888888888888
P1001,P1274,0.46236783789858793,0.7046642634176442
P1001,P1275,-0.023457122622750404,-0.013888888888888888
P1001,P1276,-0.01809265452646653,-0.013888888888888888
P1001,P1277,-0.014741391813035506,-0.00978700365857839
P1001,P1278,-0.014741391813035552,-0.00978700365857839
P1001,P1281,-0.020936000943655404,-0.00978700365857839
P1001,P1282,-0.027874217998124288,-0.01706971854997297
P1001,P1283,-0.02093600094365539,-0.00978700365857839
P1001,P1284,-0.014741391813035501,-0.00978700365857839
P1001,P1285,-0.02093600094365541,-0.013888888888888888
P1001,P1286,-0.018092654526466502,-0.01706971854997297
P1001,P1287,0.09239080504598782,-0.01706971854997297
P1001,P1288,-0.027874217998124277,-0.01977969430323089
P1001,P1290,-0.014741391813035506,-0.00978700365857839
P1001,P1292,-0.023457122622750397,-0.013888888888888888
P1001,P1293,-0.018092654526466558,-0.00978700365857839
P1001,P1295,-0.029863222374859905,-0.013888888888888888
P1001,P1297,-0.023457122622750504,-0.013888888888888888
P1001,P1298,-0.029863222374859912,-0.013888888888888888
P1001,P1299,0.11883073903329681,-0.01977969430323089
P1001,P1300,-0.02093600094365546,-0.00978700365857839
P1001,P1301,-0.020936000943655407,-0.013888888888888888
P1001,P1303,-0.025751072961373456,-0.013888888888888888
P1001,P1306,-0.018092654526466568,-0.00978700365857839
P1001,P1308,-0.02093600094365539,-0.013888888888888888
P1001,P1309,-0.014741391813035513,-0.00978700365857839
P1001,P1310,0.24924536918877532,0.3982934328327027
P1001,P1311,-0.029863222374859926,-0.01706971854997297
P1001,P1314,-0.020936000943655383,-0.013888888888888888
P1001,P1315,0.2893609296948143,0.4930555555555556
P1001,P1317,-0.038487094061289494,-0.01977969430323089
P1001,P1318,-0.025751072961373425,-0.01706971854997297
P1001,P1319,-0.01040181645444634,-0.00978700365857839
P1001,P1320,,-0.00978700365857839
P1001,P1321,-0.018092654526466582,-0.013888888888888888
P1001,P1322,-0.023457122622750463,-0.013888888888888888
P1001,P1323,-0.023457122622750463,-0.013888888888888888
P1001,P1324,-0.01474139181303554,-0.00978700365857839
P1001,P1325,-0.020936000943655386,-0.00978700365857839
P1001,P1328,-0.027874217998124277,-0.01706971854997297
P1001,P1329,-0.010401816454446334,-0.00978700365857839
P1001,P1330,-0.020936000943655407,-0.01706971854997297
P1001,P1331,-0.018092654526466495,-0.00978700365857839
P1001,P1334,-0.027874217998124277,-0.01706971854997297
P1001,P1335,-0.020936000943655435,-0.00978700365857839
P1001,P1336,-0.014741391813035538,-0.00978700365857839
P1001,P1338,-0.031743514000457086,-0.01706971854997297
P1001,P1340,-0.01809265452646656,-0.013888888888888888
P1001,P1341,-0.023457122622750473,-0.013888888888888888
P1001,P1342,-0.01809265452646654,-0.00978700365857839
P1001,P1344,-0.01809265452646652,-0.00978700365857839
P1001,P1347,-0.02345712262275053,-0.013888888888888888
P1001,P1348,-0.01809265452646652,-0.00978700365857839
P1001,P1350,-0.020936000943655435,-0.00978700365857839
P1001,P1351,-0.03524735915049239,-0.01706971854997297
P1001,P1356,-0.0180926545264665,-0.00978700365857839
P1002,P1003,-0.01470959415196072,-0.006896551724137931
P1002,P1004,-0.019070985589687638,-0.00978700365857839
P1002,P1007,-0.008456829718617095,-0.006896551724137931
P1002,P1008,0.7457446808510645,1.0
P1002,P1009,-0.014709594151960824,-0.006896551724137931
P1002,P1010,-0.014709594151960792,-0.00978700365857839
P1002,P1011,-0.01702127659574472,-0.006896551724137931
P1002,P1012,-0.01470959415196087,-0.006896551724137931
P1002,P1013,-0.017021276595744768,-0.006896551724137931
P1002,P1015,-0.011984968291280306,-0.006896551724137931
P1002,P1016,-0.022662149075797743,-0.012028420648763203
P1002,P1017,0.5197274572543545,0.573354717591046
P1002,P1020,-0.02093600094365546,-0.00978700365857839
P1002,P1021,-0.0170212765957447,-0.006896551724137931
P1002,P1022,-0.014709594151960863,-0.006896551724137931
P1002,P1023,-0.029996719288232186,-0.013938043716812367
P1002,P1025,-0.019070985589687544,-0.00978700365857839
P1002,P1026,-0.0119849682912803,-0.006896551724137931
P1002,P1027,-0.020936000943655456,-0.00978700365857839
P1002,P1028,0.2372340425531926,-0.00978700365857839
P1002,P1029,-0.014709594151960818,-0.006896551724137931
P1002,P1032,-0.014709594151960836,-0.006896551724137931
P1002,P1034,-0.02093600094365541,-0.012028420648763203
P1002,P1035,-0.02580794361716038,-0.012028420648763203
P1002,P1036,-0.017021276595744768,-0.006896551724137931
P1002,P1037,,-0.006896551724137931
P1002,P1038,,-0.006896551724137931
P1002,P1039,0.127000935050958,-0.013938043716812367
P1002,P1040,-0.022662149075797756,-0.00978700365857839
P1002,P1041,-0.022662149075797756,-0.00978700365857839
P1002,P1043,-0.01198496829128028,-0.006896551724137931
P1002,P1044,-0.008456829718617056,-0.006896551724137931
P1002,P1047,-0.019070985589687547,-0.00978700365857839
P1002,P1049,-0.02093600094365538,-0.012028420648763203
P1002,P1050,-0.02999671928823206,-0.013938043716812367
P1002,P1051,-0.008456829718617071,-0.006896551724137931
P1002,P1054,0.27825648937459363,-0.006896551724137931
P1002,P1056,-0.0119849682912803,-0.006896551724137931
P1002,P1057,-0.024279238879035575,-0.012028420648763203
P1002,P1058,-0.011984968291280226,-0.006896551724137931
P1002,P1060,-0.017021276595744664,-0.006896551724137931
P1002,P1062,-0.022662149075797736,-0.00978700365857839
P1002,P1063,-0.017021276595744716,-0.00978700365857839
P1002,P1066,-0.008456829718617003,-0.006896551724137931
P1002,P1067,-0.024279238879035495,-0.00978700365857839
P1002,P1068,-0.025807943617160482,-0.013938043716812367
P1002,P1069,-0.01702127659574473,-0.006896551724137931
P1002,P1070,-0.022662149075797586,-0.012028420648763203
P1002,P1071,-0.01470959415196088,-0.006896551724137931
P1002,P1073,-0.02093600094365528,-0.00978700365857839
P1002,P1074,-0.011984968291280285,-0.006896551724137931
P1002,P1075,-0.014709594151960822,-0.006896551724137931
P1002,P1076,-0.01198496829128031,-0.00978700365857839
P1002,P1079,-0.014709594151960895,-0.006896551724137931
P1002,P1080,-0.014709594151960732,-0.006896551724137931
P1002,P1081,-0.019070985589687662,-0.00978700365857839
P1002,P1083,-0.00845682971861707,-0.006896551724137931
P1002,P1084,-0.02093600094365544,-0.00978700365857839
P1002,P1087,-0.011984968291280335,-0.006896551724137931
P1002,P1089,-0.0226621490757977,-0.00978700365857839
P1002,P1090,-0.017021276595744685,-0.00978700365857839
P1002,P1092,-0.014709594151960829,-0.006896551724137931
P1002,P1093,0.20882729220707502,-0.00978700365857839
P1002,P1094,-0.02093600094365548,-0.012028420648763203
P1002,P1097,-0.008456829718617075,-0.006896551724137931
P1002,P1099,-0.017021276595744785,-0.00978700365857839
P1002,P1100,-0.01702127659574474,-0.006896551724137931
P1002,P1101,-0.02999671928823216,-0.013938043716812367
P1002,P1102,-0.032543842041872405,-0.015638368577890114
P1002,P1103,-0.017021276595744775,-0.012028420648763203
P1002,P1107,-0.020936000943655515,-0.00978700365857839
P1002,P1108,0.2782564893745925,-0.006896551724137931
P1002,P1110,-0.019070985589687568,-0.00978700365857839
P1002,P1112,-0.008456829718617088,-0.006896551724137931
P1002,P1113,-0.02266214907579767,-0.00978700365857839
P1002,P1114,-0.014709594151960836,-0.006896551724137931
P1002,P1115,0.18755167512024468,-0.012028420648763203
P1002,P1116,-0.014709594151960844,-0.00978700365857839
P1002,P1118,0.13563488654204403,-0.012028420648763203
P1002,P1119,-0.022662149075797663,-0.012028420648763203
P1002,P1120,-0.022662149075797715,-0.012028420648763203
P1002,P1122,-0.011984968291280268,-0.006896551724137931
P1002,P1124,-0.025807943617160392,-0.013938043716812367
P1002,P1126,-0.017021276595744726,-0.006896551724137931
P1002,P1127,-0.014709594151960846,-0.00978700365857839
P1002,P1128,-0.017021276595744764,-0.00978700365857839
P1002,P1129,,-0.006896551724137931
P1002,P1131,-0.01470959415196072,-0.006896551724137931
P1002,P1132,-0.024279238879035603,-0.00978700365857839
P1002,P1133,-0.020936000943655376,-0.00978700365857839
P1002,P1134,-0.019070985589687606,-0.00978700365857839
P1002,P1136,-0.008456829718617052,-0.006896551724137931
P1002,P1137,-0.029996719288232113,-0.015638368577890114
P1002,P1138,-0.022662149075797652,-0.012028420648763203
P1002,P1139,-0.011984968291280238,-0.006896551724137931
P1002,P1140,0.17077548053547403,-0.00978700365857839
P1002,P1141,-0.008456829718616997,-0.006896551724137931
P1002,P1142,0.43831604763740456,0.573354717591046
P1002,P1144,-0.022662149075797722,-0.00978700365857839
P1002,P1147,-0.014709594151960893,-0.006896551724137931
P1002,P1149,-0.02266214907579769,-0.00978700365857839
P1002,P1150,-0.020936000943655452,-0.012028420648763203
P1002,P1151,,-0.006896551724137931
P1002,P1152,-0.011984968291280311,-0.006896551724137931
P1002,P1154,-0.014709594151960732,-0.00978700365857839
P1002,P1155,-0.02266214907579766,-0.012028420648763203
P1002,P1156,-0.020936000943655435,-0.00978700365857839
P1002,P1157,-0.01470959415196076,-0.006896551724137931
P1002,P1160,-0.011984968291280231,-0.006896551724137931
P1002,P1162,-0.022662149075797743,-0.015638368577890114
P1002,P1163,-0.033761185245475646,-0.013938043716812367
P1002,P1164,-0.011984968291280314,-0.006896551724137931
P1002,P1165,-0.011984968291280224,-0.006896551724137931
P1002,P1166,-0.020936000943655414,-0.00978700365857839
P1002,P1169,-0.01198496829128034,-0.006896551724137931
P1002,P1172,-0.017021276595744716,-0.006896551724137931
P1002,P1173,-0.008456829718617,-0.006896551724137931
P1002,P1174,-0.014709594151960895,-0.006896551724137931
P1002,P1175,-0.02427923887903555,-0.00978700365857839
P1002,P1176,-0.02726329377729533,-0.012028420648763203
P1002,P1177,-0.02093600094365533,-0.00978700365857839
P1002,P1178,-0.019070985589687558,-0.00978700365857839
P1002,P1179,-0.008456829718616974,-0.00978700365857839
P1002,P1184,-0.017021276595744657,-0.00978700365857839
P1002,P1185,-0.019070985589687485,-0.00978700365857839
P1002,P1186,-0.014709594151960858,-0.006896551724137931
P1002,P1187,-0.014709594151960806,-0.006896551724137931
P1002,P1189,-0.014709594151960709,-0.006896551724137931
P1002,P1193,-0.014709594151960895,-0.006896551724137931
P1002,P1194,-0.022662149075797736,-0.012028420648763203
P1002,P1195,-0.02093600094365542,-0.00978700365857839
P1002,P1196,-0.01702127659574474,-0.006896551724137931
P1002,P1197,-0.02093600094365545,-0.00978700365857839
P1002,P1198,-0.020936000943655386,-0.00978700365857839
P1002,P1199,-0.0190709855896876,-0.00978700365857839
P1002,P1200,-0.011984968291280294,-0.006896551724137931
P1002,P1203,-0.01702127659574472,-0.006896551724137931
P1002,P1206,-0.014709594151960817,-0.00978700365857839
P1002,P1208,-0.020936000943655452,-0.00978700365857839
P1002,P1209,-0.017021276595744678,-0.006896551724137931
P1002,P1211,-0.01907098558968761,-0.00978700365857839
P1002,P1213,-0.024279238879035603,-0.00978700365857839
P1002,P1216,-0.017021276595744768,-0.006896551724137931
P1002,P1217,-0.01702127659574465,-0.00978700365857839
P1002,P1221,-0.011984968291280262,-0.006896551724137931
P1002,P1222,-0.020936000943655393,-0.00978700365857839
P1002,P1223,-0.008456829718617026,-0.006896551724137931
P1002,P1224,,-0.006896551724137931
P1002,P1226,,-0.006896551724137931
P1002,P1229,-0.01198496829128022,-0.006896551724137931
P1002,P1230,-0.022662149075797736,-0.012028420648763203
P1002,P1231,-0.01702127659574476,-0.006896551724137931
P1002,P1232,-0.02093600094365543,-0.00978700365857839
P1002,P1233,-0.01198496829128034,-0.006896551724137931
P1002,P1234,-0.024279238879035575,-0.00978700365857839
P1002,P1235,-0.017021276595744782,-0.006896551724137931
P1002,P1237,-0.028656621242267064,-0.012028420648763203
P1002,P1238,-0.020936000943655456,-0.00978700365857839
P1002,P1240,-0.01198496829128026,-0.006896551724137931
P1002,P1241,-0.01702127659574472,-0.006896551724137931
P1002,P1244,-0.017021276595744785,-0.006896551724137931
P1002,P1246,-0.011984968291280325,-0.006896551724137931
P1002,P1248,-0.017021276595744712,-0.012028420648763203
P1002,P1249,-0.01702127659574473,-0.006896551724137931
P1002,P1252,-0.028656621242267054,-0.013938043716812367
P1002,P1254,,-0.006896551724137931
P1002,P1255,-0.02427923887903555,-0.00978700365857839
P1002,P1256,-0.014709594151960798,-0.006896551724137931
P1002,P1257,-0.008456829718616993,-0.006896551724137931
P1002,P1258,0.4968387459687479,-0.006896551724137931
P1002,P1259,-0.008456829718617085,-0.006896551724137931
P1002,P1260,-0.01702127659574471,-0.00978700365857839
P1002,P1263,-0.01470959415196073,-0.006896551724137931
P1002,P1264,-0.011984968291280257,-0.006896551724137931
P1002,P1265,-0.014709594151960844,-0.006896551724137931
P1002,P1267,-0.022662149075797652,-0.00978700365857839
P1002,P1269,-0.01702127659574473,-0.00978700365857839
P1002,P1270,-0.014709594151960732,-0.006896551724137931
P1002,P1271,-0.02093600094365538,-0.012028420648763203
P1002,P1272,-0.014709594151960829,-0.006896551724137931
P1002,P1273,-0.022662149075797697,-0.00978700365857839
P1002,P1274,-0.014709594151960794,-0.006896551724137931
P1002,P1275,-0.019070985589687575,-0.00978700365857839
P1002,P1276,-0.014709594151960811,-0.00978700365857839
P1002,P1277,-0.011984968291280299,-0.006896551724137931
P1002,P1278,-0.011984968291280314,-0.006896551724137931
P1002,P1281,-0.017021276595744705,-0.006896551724137931
P1002,P1282,-0.02266214907579766,-0.012028420648763203
P1002,P1283,-0.0170212765957447,-0.006896551724137931
P1002,P1284,-0.011984968291280325,-0.006896551724137931
P1002,P1285,-0.017021276595744733,-0.00978700365857839
P1002,P1286,-0.01470959415196077,-0.012028420648763203
P1002,P1287,-0.028656621242267158,-0.012028420648763203
P1002,P1288,-0.022662149075797652,-0.013938043716812367
P1002,P1290,-0.01198496829128033,-0.006896551724137931
P1002,P1292,-0.019070985589687527,-0.00978700365857839
P1002,P1293,-0.014709594151960796,-0.006896551724137931
P1002,P1295,-0.024279238879035638,-0.00978700365857839
P1002,P1297,-0.01907098558968766,-0.00978700365857839
P1002,P1298,0.1570563264987602,-0.00978700365857839
P1002,P1299,-0.02427923887903561,-0.013938043716812367
P1002,P1300,-0.017021276595744744,-0.006896551724137931
P1002,P1301,-0.017021276595744705,-0.00978700365857839
P1002,P1303,0.18755167512024512,-0.00978700365857839
P1002,P1306,-0.014709594151960858,-0.006896551724137931
P1002,P1308,-0.017021276595744733,-0.00978700365857839
P1002,P1309,-0.011984968291280268,-0.006896551724137931
P1002,P1310,-0.025807943617160378,-0.012028420648763203
P1002,P1311,-0.02427923887903559,-0.012028420648763203
P1002,P1314,-0.017021276595744688,-0.00978700365857839
P1002,P1315,-0.02266214907579767,-0.00978700365857839
P1002,P1317,-0.03129057335957816,-0.013938043716812367
P1002,P1318,-0.020936000943655376,-0.012028420648763203
P1002,P1319,-0.008456829718617042,-0.006896551724137931
P1002,P1320,,-0.006896551724137931
P1002,P1321,-0.014709594151960884,-0.00978700365857839
P1002,P1322,-0.019070985589687568,-0.00978700365857839
P1002,P1323,0.6646238478006041,0.7046642634176442
P1002,P1324,-0.011984968291280285,-0.006896551724137931
P1002,P1325,-0.01702127659574476,-0.006896551724137931
P1002,P1328,-0.02266214907579768,-0.012028420648763203
P1002,P1329,-0.008456829718617031,-0.006896551724137931
P1002,P1330,-0.017021276595744716,-0.012028420648763203
P1002,P1331,-0.014709594151960877,-0.006896551724137931
P1002,P1334,-0.02266214907579765,-0.012028420648763203
P1002,P1335,-0.01702127659574478,-0.006896551724137931
P1002,P1336,-0.01198496829128033,-0.006896551724137931
P1002,P1338,0.1455281265078766,-0.012028420648763203
P1002,P1340,-0.01470959415196088,-0.00978700365857839
P1002,P1341,-0.01907098558968761,-0.00978700365857839
P1002,P1342,-0.014709594151960844,-0.006896551724137931
P1002,P1344,-0.014709594151960818,-0.006896551724137931
P1002,P1347,-0.01907098558968766,-0.00978700365857839
P1002,P1348,-0.014709594151960855,-0.006896551724137931
P1002,P1350,-0.01702127659574472,-0.006896551724137931
P1002,P1351,-0.02865662124226699,-0.012028420648763203
P1002,P1356,-0.0147095941519608,-0.006896551724137931
P1003,P1004,-0.01648092941350395,-0.00978700365857839
P1003,P1007,-0.007308296312169512,-0.006896551724137931
P1003,P1008,-0.01470959415196072,-0.006896551724137931
P1003,P1009,-0.012711864406779733,-0.006896551724137931
P1003,P1010,-0.012711864406779695,-0.00978700365857839
P1003,P1011,-0.01470959415196078,-0.006896551724137931
P1003,P1012,-0.012711864406779717,-0.006896551724137931
P1003,P1013,-0.014709594151960754,-0.006896551724137931
P1003,P1015,-0.010357273644970053,-0.006896551724137931
P1003,P1016,-0.019584372161577684,-0.012028420648763203
P1003,P1017,-0.02098184282596078,-0.012028420648763203
P1003,P1020,-0.018092654526466568,-0.00978700365857839
P1003,P1021,-0.014709594151960758,-0.006896551724137931
P1003,P1022,-0.012711864406779738,-0.006896551724137931
P1003,P1023,-0.025922824538936053,-0.013938043716812367
P1003,P1025,-0.016480929413503938,-0.00978700365857839
P1003,P1026,-0.010357273644970048,-0.006896551724137931
P1003,P1027,-0.018092654526466568,-0.00978700365857839
P1003,P1028,-0.014709594151960758,-0.00978700365857839
P1003,P1029,-0.012711864406779728,-0.006896551724137931
P1003,P1032,-0.012711864406779735,-0.006896551724137931
P1003,P1034,-0.018092654526466558,-0.012028420648763203
P1003,P1035,-0.022302932119675573,-0.012028420648763203
P1003,P1036,-0.014709594151960752,-0.006896551724137931
P1003,P1037,,-0.006896551724137931
P1003,P1038,,-0.006896551724137931
P1003,P1039,-0.024764727009112416,-0.013938043716812367
P1003,P1040,-0.019584372161577684,-0.00978700365857839
P1003,P1041,-0.019584372161577688,-0.00978700365857839
P1003,P1043,-0.010357273644970008,-0.006896551724137931
P1003,P1044,-0.007308296312169485,-0.006896551724137931
