product1,product2,correlation,Yulephi
P1000,P1197,-0.006344551017086696,-0.006711409395973154
P1000,P1198,-0.008988968316207721,-0.006711409395973154
P1000,P1199,,-0.006711409395973154
P1000,P1200,0.22394237448162024,-0.009523377634390267
P1000,P1201,-0.011029411764705897,-0.006711409395973154
P1000,P1202,-0.008988968316207739,-0.006711409395973154
P1000,P1203,-0.018178813667514948,-0.009523377634390267
P1000,P1204,-0.008988968316207747,-0.006711409395973154
P1000,P1205,-0.02986245179179376,-0.018125411164241538
P1000,P1206,-0.01492549753604584,-0.011703313150272007
P1000,P1207,-0.015684679924782754,-0.011703313150272007
P1000,P1209,-0.008988968316207746,-0.006711409395973154
P1000,P1211,-0.016972968231004127,-0.009523377634390267
P1000,P1212,,-0.006711409395973154
P1000,P1213,-0.015684679924782743,-0.009523377634390267
P1000,P1214,-0.012759143607802038,-0.006711409395973154
P1000,P1215,-0.011029411764705914,-0.006711409395973154
P1000,P1216,-0.008988968316207718,-0.006711409395973154
P1000,P1217,-0.022433080981978264,-0.011703313150272007
P1000,P1219,-0.006344551017086695,-0.006711409395973154
P1000,P1220,-0.014291548761875737,-0.009523377634390267
P1000,P1221,-0.012759143607802002,-0.006711409395973154
P1000,P1222,-0.011029411764705913,-0.006711409395973154
P1000,P1223,-0.012759143607802004,-0.006711409395973154
P1000,P1225,-0.012759143607802038,-0.006711409395973154
P1000,P1226,-0.011029411764705925,-0.006711409395973154
P1000,P1227,-0.01275914360780199,-0.006711409395973154
P1000,P1228,-0.006344551017086671,-0.006711409395973154
P1000,P1229,-0.016972968231004158,-0.009523377634390267
P1000,P1230,0.24772017853918024,-0.009523377634390267
P1000,P1232,0.1774371398684099,-0.011703313150272007
P1000,P1233,-0.006344551017086671,-0.006711409395973154
P1000,P1235,-0.006344551017086677,-0.006711409395973154
P1000,P1237,-0.0063445510170866744,-0.006711409395973154
P1000,P1239,-0.01697296823100415,-0.009523377634390267
P1000,P1240,-0.012759143607802002,-0.006711409395973154
P1000,P1241,0.3259803921568626,-0.009523377634390267
P1000,P1242,-0.00898896831620777,-0.009523377634390267
P1000,P1244,-0.02954371586052147,-0.01672250155226628
P1000,P1245,-0.01429154876187577,-0.009523377634390267
P1000,P1246,-0.01817881366751498,-0.009523377634390267
P1000,P1247,-0.012759143607802004,-0.009523377634390267
P1000,P1248,-0.012759143607802012,-0.006711409395973154
P1000,P1249,-0.02040108373435276,-0.011703313150272007
P1000,P1251,-0.011029411764705906,-0.009523377634390267
P1000,P1252,0.2052920919369069,-0.011703313150272007
P1000,P1254,-0.014291548761875753,-0.009523377634390267
P1000,P1255,-0.008988968316207728,-0.006711409395973154
P1000,P1256,-0.012759143607801995,-0.006711409395973154
P1000,P1257,0.2239423744816205,-0.009523377634390267
P1000,P1258,-0.012759143607801997,-0.006711409395973154
P1000,P1260,0.2637674207280184,0.4411698907260348
P1000,P1262,-0.006344551017086706,-0.006711409395973154
P1000,P1263,-0.008988968316207756,-0.006711409395973154
P1000,P1264,0.13493560796306023,-0.01521275485262189
P1000,P1266,-0.006344551017086671,-0.006711409395973154
P1000,P1268,,-0.006711409395973154
P1000,P1269,-0.012759143607802007,-0.006711409395973154
P1000,P1271,-0.01817881366751497,-0.011703313150272007
P1000,P1272,-0.012759143607802005,-0.006711409395973154
P1000,P1273,0.2796378974043277,-0.006711409395973154
P1000,P1274,-0.01429154876187577,-0.009523377634390267
P1000,P1275,-0.016972968231004148,-0.009523377634390267
P1000,P1277,-0.011029411764705914,-0.009523377634390267
P1000,P1278,0.3374331193007968,-0.011703313150272007
P1000,P1281,,-0.006711409395973154
P1000,P1282,-0.015684679924782754,-0.009523377634390267
P1000,P1284,-0.011029411764705906,-0.006711409395973154
P1000,P1286,-0.02243308098197826,-0.011703313150272007
P1000,P1287,-0.016972968231004144,-0.011703313150272007
P1000,P1288,,-0.006711409395973154
P1000,P1289,-0.011029411764705907,-0.006711409395973154
P1000,P1291,-0.012759143607802007,-0.009523377634390267
P1000,P1292,-0.015684679924782726,-0.009523377634390267
P1000,P1293,-0.0089889683162078,-0.006711409395973154
P1000,P1294,-0.006344551017086682,-0.006711409395973154
P1000,P1295,-0.014291548761875746,-0.009523377634390267
P1000,P1296,-0.01275914360780204,-0.006711409395973154
P1000,P1297,-0.015684679924782736,-0.009523377634390267
P1000,P1299,-0.006344551017086686,-0.006711409395973154
P1000,P1300,-0.00898896831620778,-0.006711409395973154
P1000,P1301,-0.012759143607802009,-0.006711409395973154
P1000,P1302,-0.024323156800208315,-0.0135600232310517
P1000,P1303,-0.012759143607801993,-0.006711409395973154
P1000,P1304,-0.018178813667514955,-0.009523377634390267
P1000,P1305,-0.019317753130834964,-0.011703313150272007
P1000,P1306,-0.016972968231004155,-0.009523377634390267
P1000,P1307,-0.012759143607802037,-0.006711409395973154
P1000,P1308,,-0.006711409395973154
P1000,P1309,-0.012759143607802,-0.006711409395973154
P1000,P1310,-0.008988968316207742,-0.006711409395973154
P1000,P1314,-0.01275914360780198,-0.006711409395973154
P1000,P1315,-0.01817881366751495,-0.009523377634390267
P1000,P1316,-0.012759143607801986,-0.006711409395973154
P1000,P1317,-0.012759143607801993,-0.006711409395973154
P1000,P1319,0.5720349384164581,0.7047299449448798
P1000,P1320,0.2796378974043283,-0.009523377634390267
P1000,P1321,-0.01817881366751498,-0.011703313150272007
P1000,P1324,-0.006344551017086682,-0.006711409395973154
P1000,P1325,-0.008988968316207747,-0.006711409395973154
P1000,P1328,-0.011029411764705907,-0.006711409395973154
P1000,P1329,-0.012759143607802064,-0.006711409395973154
P1000,P1330,0.15720703638063385,-0.011703313150272007
P1000,P1332,0.22394237448162074,-0.009523377634390267
P1000,P1333,-0.01275914360780199,-0.006711409395973154
P1000,P1334,-0.011029411764705907,-0.006711409395973154
P1000,P1336,0.2796378974043283,-0.006711409395973154
P1000,P1338,-0.012759143607802044,-0.006711409395973154
P1000,P1339,-0.01102941176470591,-0.006711409395973154
P1000,P1340,-0.012759143607802004,-0.006711409395973154
P1000,P1341,-0.02040108373435275,-0.011703313150272007
P1000,P1342,-0.00634455101708669,-0.006711409395973154
P1000,P1345,-0.011029411764705913,-0.006711409395973154
P1000,P1346,-0.01568467992478274,-0.009523377634390267
P1000,P1347,-0.011029411764705907,-0.009523377634390267
P1000,P1348,-0.012759143607802009,-0.006711409395973154
P1000,P1349,-0.01275914360780201,-0.006711409395973154
P1000,P1351,-0.011029411764705907,-0.009523377634390267
P1000,P1352,-0.012759143607801992,-0.006711409395973154
P1000,P1353,-0.008988968316207737,-0.006711409395973154
P1000,P1354,-0.012759143607801997,-0.006711409395973154
P1000,P1355,-0.021437323142813595,-0.011703313150272007
P1000,P1356,-0.008988968316207739,-0.006711409395973154
P1000,P1357,-0.008988968316207734,-0.006711409395973154
P1000,P1358,-0.012759143607802014,-0.006711409395973154
P1000,P1359,-0.014291548761875744,-0.011703313150272007
P1001,P1002,-0.01814449291331263,-0.016606805534831327
P1001,P1003,-0.018144492913312545,-0.011703313150272007
P1001,P1004,-0.01278301090769833,-0.011703313150272007
P1001,P1005,-0.015684679924782764,-0.011703313150272007
P1001,P1006,-0.018144492913312563,-0.011703313150272007
P1001,P1008,-0.02585168455670947,-0.02040816326530612
P1001,P1009,-0.018144492913312524,-0.011703313150272007
P1001,P1010,-0.012783010907698313,-0.011703313150272007
P1001,P1011,,-0.011703313150272007
P1001,P1013,-0.018144492913312542,-0.011703313150272007
P1001,P1014,-0.02032369202832308,-0.016606805534831327
P1001,P1015,-0.01568467992478276,-0.011703313150272007
P1001,P1016,-0.01814449291331259,-0.011703313150272007
P1001,P1017,-0.0290119251432759,-0.02040816326530612
P1001,P1018,-0.025851684556709567,-0.02040816326530612
P1001,P1019,-0.022304832713754708,-0.016606805534831327
P1001,P1020,-0.0181444929133126,-0.016606805534831327
P1001,P1021,-0.02413687871629709,-0.016606805534831327
P1001,P1022,-0.015684679924782754,-0.016606805534831327
P1001,P1024,-0.012783010907698312,-0.011703313150272007
P1001,P1026,-0.022304832713754726,-0.016606805534831327
P1001,P1027,-0.009022444178564303,-0.011703313150272007
P1001,P1028,-0.012783010907698436,-0.011703313150272007
P1001,P1029,,-0.011703313150272007
P1001,P1031,-0.015684679924782754,-0.011703313150272007
P1001,P1032,0.18976115505172733,-0.011703313150272007
P1001,P1035,-0.018144492913312597,-0.011703313150272007
P1001,P1036,-0.012783010907698327,-0.011703313150272007
P1001,P1037,-0.009022444178564312,-0.016606805534831327
P1001,P1038,0.14807930607187128,-0.02040816326530612
P1001,P1039,-0.020323692028323154,-0.016606805534831327
P1001,P1040,-0.012783010907698414,-0.011703313150272007
P1001,P1041,-0.009022444178564322,-0.011703313150272007
P1001,P1042,-0.009022444178564307,-0.011703313150272007
P1001,P1043,-0.018144492913312573,-0.011703313150272007
P1001,P1044,-0.02413687871629705,-0.016606805534831327
P1001,P1046,-0.01814449291331252,-0.011703313150272007
P1001,P1047,-0.01568467992478276,-0.011703313150272007
P1001,P1048,-0.01568467992478277,-0.011703313150272007
P1001,P1049,-0.020323692028323116,-0.016606805534831327
P1001,P1050,-0.024136878716297095,-0.016606805534831327
P1001,P1054,0.14807930607187153,-0.016606805534831327
P1001,P1056,-0.018144492913312618,-0.011703313150272007
P1001,P1057,-0.01568467992478277,-0.011703313150272007
P1001,P1058,-0.018144492913312577,-0.011703313150272007
P1001,P1059,-0.02230483271375469,-0.016606805534831327
P1001,P1060,-0.015684679924782747,-0.011703313150272007
P1001,P1061,,-0.016606805534831327
P1001,P1062,-0.012783010907698327,-0.011703313150272007
P1001,P1063,-0.01278301090769832,-0.016606805534831327
P1001,P1064,-0.015684679924782764,-0.011703313150272007
P1001,P1065,-0.012783010907698315,-0.011703313150272007
P1001,P1066,-0.022304832713754684,-0.016606805534831327
P1001,P1067,-0.01814449291331259,-0.011703313150272007
P1001,P1068,-0.01568467992478275,-0.011703313150272007
P1001,P1069,-0.027471344908229094,-0.02040816326530612
P1001,P1070,-0.01814449291331251,-0.011703313150272007
P1001,P1071,-0.02901192514327597,-0.023645882531496226
P1001,P1074,-0.024136878716297074,-0.02040816326530612
P1001,P1075,-0.012783010907698341,-0.011703313150272007
P1001,P1076,0.10902374292481219,-0.016606805534831327
P1001,P1077,-0.01814449291331257,-0.011703313150272007
P1001,P1079,-0.018144492913312636,-0.011703313150272007
P1001,P1081,-0.01814449291331251,-0.016606805534831327
P1001,P1082,-0.025851684556709616,-0.016606805534831327
P1001,P1084,-0.01814449291331261,-0.011703313150272007
P1001,P1088,-0.018144492913312566,-0.011703313150272007
P1001,P1089,-0.01278301090769833,-0.011703313150272007
P1001,P1090,-0.022304832713754705,-0.016606805534831327
P1001,P1091,-0.012783010907698332,-0.011703313150272007
P1001,P1092,-0.015684679924782768,-0.011703313150272007
P1001,P1093,-0.024136878716297078,-0.016606805534831327
P1001,P1095,-0.025851684556709494,-0.016606805534831327
P1001,P1096,-0.012783010907698402,-0.011703313150272007
P1001,P1097,-0.018144492913312545,-0.016606805534831327
P1001,P1098,-0.022304832713754698,-0.016606805534831327
P1001,P1099,-0.02230483271375468,-0.016606805534831327
P1001,P1101,-0.009022444178564333,-0.011703313150272007
P1001,P1102,-0.01568467992478277,-0.011703313150272007
P1001,P1103,-0.022304832713754694,-0.016606805534831327
P1001,P1104,-0.009022444178564345,-0.011703313150272007
P1001,P1106,-0.022304832713754705,-0.016606805534831327
P1001,P1108,-0.022304832713754715,-0.016606805534831327
P1001,P1109,-0.029011925143275902,-0.02040816326530612
P1001,P1111,-0.020323692028323116,-0.016606805534831327
P1001,P1112,-0.024136878716297067,-0.016606805534831327
P1001,P1114,-0.022304832713754705,-0.02040816326530612
P1001,P1115,0.08300257489828716,-0.023645882531496226
P1001,P1117,-0.01814449291331258,-0.011703313150272007
P1001,P1118,-0.018144492913312632,-0.011703313150272007
P1001,P1119,-0.01278301090769833,-0.011703313150272007
P1001,P1121,-0.009022444178564338,-0.011703313150272007
P1001,P1122,-0.01814449291331258,-0.011703313150272007
P1001,P1123,-0.022304832713754677,-0.016606805534831327
P1001,P1125,-0.024136878716297074,-0.016606805534831327
P1001,P1127,-0.012783010907698301,-0.011703313150272007
P1001,P1128,,-0.011703313150272007
P1001,P1129,0.11242902267997523,-0.02040816326530612
P1001,P1130,-0.012783010907698355,-0.016606805534831327
P1001,P1131,0.16494248945785162,-0.023645882531496226
P1001,P1132,-0.009022444178564331,-0.011703313150272007
P1001,P1134,0.18976115505172703,-0.016606805534831327
P1001,P1136,-0.01568467992478277,-0.011703313150272007
P1001,P1137,-0.018144492913312597,-0.011703313150272007
P1001,P1138,0.14807930607187164,0.39856333283595186
P1001,P1139,-0.018144492913312625,-0.011703313150272007
P1001,P1140,-0.009022444178564328,-0.011703313150272007
P1001,P1141,,-0.011703313150272007
P1001,P1142,-0.03224750859573128,-0.023645882531496226
P1001,P1143,-0.025851684556709588,-0.016606805534831327
P1001,P1144,-0.009022444178564341,-0.011703313150272007
P1001,P1145,-0.02032369202832313,-0.016606805534831327
P1001,P1147,,-0.011703313150272007
P1001,P1149,-0.035872235391000915,-0.02652790545386455
P1001,P1151,-0.020323692028323126,-0.016606805534831327
P1001,P1152,0.1480793060718719,0.39856333283595186
P1001,P1157,-0.0241368787162971,-0.02040816326530612
P1001,P1158,0.22394237448162066,-0.011703313150272007
P1001,P1159,0.11242902267997551,-0.02040816326530612
P1001,P1160,-0.03326752682059222,-0.023645882531496226
P1001,P1163,-0.024772685652156404,-0.02040816326530612
P1001,P1164,-0.015684679924782778,-0.011703313150272007
P1001,P1165,-0.024136878716297078,-0.02040816326530612
P1001,P1168,-0.029011925143275927,-0.02040816326530612
P1001,P1169,-0.022304832713754694,-0.016606805534831327
P1001,P1170,-0.018144492913312552,-0.011703313150272007
P1001,P1171,-0.018144492913312608,-0.011703313150272007
P1001,P1172,-0.015684679924782792,-0.011703313150272007
P1001,P1173,-0.018144492913312552,-0.011703313150272007
P1001,P1174,0.18976115505172717,-0.016606805534831327
P1001,P1175,-0.018144492913312583,-0.011703313150272007
P1001,P1176,-0.02413687871629708,-0.016606805534831327
P1001,P1177,-0.012783010907698301,-0.011703313150272007
P1001,P1178,-0.022304832713754663,-0.016606805534831327
P1001,P1179,-0.024136878716297088,-0.016606805534831327
P1001,P1180,0.13390220811660028,-0.016606805534831327
P1001,P1181,-0.024136878716297105,-0.02040816326530612
P1001,P1182,-0.020323692028323122,-0.016606805534831327
P1001,P1183,-0.018144492913312594,-0.016606805534831327
P1001,P1185,-0.01814449291331257,-0.011703313150272007
P1001,P1186,-0.012783010907698376,-0.011703313150272007
P1001,P1187,-0.025851684556709657,-0.016606805534831327
P1001,P1188,-0.020323692028323095,-0.016606805534831327
P1001,P1190,-0.025851684556709602,-0.016606805534831327
P1001,P1192,0.11242902267997512,-0.02040816326530612
P1001,P1193,-0.012783010907698438,-0.011703313150272007
P1001,P1194,0.09653753713453458,-0.02040816326530612
P1001,P1197,-0.009022444178564345,-0.011703313150272007
P1001,P1198,-0.012783010907698327,-0.011703313150272007
P1001,P1199,,-0.011703313150272007
P1001,P1200,-0.022304832713754705,-0.016606805534831327
P1001,P1201,-0.01568467992478275,-0.011703313150272007
P1001,P1202,-0.012783010907698344,-0.011703313150272007
P1001,P1203,-0.025851684556709536,-0.016606805534831327
P1001,P1204,-0.012783010907698357,-0.011703313150272007
P1001,P1205,0.03863292358596745,-0.0316069770620507
P1001,P1206,-0.02122521640910516,-0.02040816326530612
P1001,P1207,-0.022304832713754715,-0.02040816326530612
P1001,P1209,-0.01278301090769833,-0.011703313150272007
P1001,P1211,0.13390220811660009,-0.016606805534831327
P1001,P1212,,-0.011703313150272007
P1001,P1213,-0.0223048327137547,-0.016606805534831327
P1001,P1214,-0.01814449291331263,-0.011703313150272007
P1001,P1215,-0.01568467992478278,-0.011703313150272007
P1001,P1216,-0.012783010907698318,-0.011703313150272007
P1001,P1217,-0.03190158300690143,-0.02040816326530612
P1001,P1219,-0.009022444178564334,-0.011703313150272007
P1001,P1220,0.16597681823130514,0.39856333283595186
P1001,P1221,-0.018144492913312552,-0.011703313150272007
P1001,P1222,-0.01568467992478278,-0.011703313150272007
P1001,P1223,-0.01814449291331257,-0.011703313150272007
P1001,P1225,-0.018144492913312625,-0.011703313150272007
P1001,P1226,-0.015684679924782792,-0.011703313150272007
P1001,P1227,-0.01814449291331253,-0.011703313150272007
P1001,P1228,-0.009022444178564307,-0.011703313150272007
P1001,P1229,-0.0241368787162971,-0.016606805534831327
P1001,P1230,-0.020323692028323067,-0.016606805534831327
P1001,P1232,-0.027471344908229115,-0.02040816326530612
P1001,P1233,-0.009022444178564307,-0.011703313150272007
P1001,P1235,-0.009022444178564315,-0.011703313150272007
P1001,P1237,-0.009022444178564308,-0.011703313150272007
P1001,P1239,-0.024136878716297095,-0.016606805534831327
P1001,P1240,-0.018144492913312535,-0.011703313150272007
P1001,P1241,-0.01568467992478278,-0.016606805534831327
P1001,P1242,-0.012783010907698386,-0.016606805534831327
P1001,P1244,-0.04201345792019791,-0.029160592175990215
P1001,P1245,-0.020323692028323112,-0.016606805534831327
P1001,P1246,-0.025851684556709623,-0.016606805534831327
P1001,P1247,-0.018144492913312563,-0.016606805534831327
P1001,P1248,-0.018144492913312587,-0.011703313150272007
P1001,P1249,-0.029011925143275982,-0.02040816326530612
P1001,P1251,-0.015684679924782764,-0.016606805534831327
P1001,P1252,-0.024136878716297085,-0.02040816326530612
P1001,P1254,-0.02032369202832311,-0.016606805534831327
P1001,P1255,0.28016098906038905,0.5734623443633283
P1001,P1256,-0.01814449291331253,-0.011703313150272007
P1001,P1257,0.1480793060718715,-0.016606805534831327
P1001,P1258,-0.018144492913312545,-0.011703313150272007
P1001,P1260,-0.03833664408354608,-0.02652790545386455
P1001,P1262,-0.009022444178564348,-0.011703313150272007
P1001,P1263,-0.012783010907698362,-0.011703313150272007
P1001,P1264,-0.03458941757822237,-0.02652790545386455
P1001,P1266,-0.009022444178564307,-0.011703313150272007
P1001,P1268,,-0.011703313150272007
P1001,P1269,-0.018144492913312545,-0.011703313150272007
P1001,P1271,-0.02585168455670958,-0.02040816326530612
P1001,P1272,-0.01814449291331255,-0.011703313150272007
P1001,P1273,-0.018144492913312597,-0.011703313150272007
P1001,P1274,-0.020323692028323112,-0.016606805534831327
P1001,P1275,-0.024136878716297105,-0.016606805534831327
P1001,P1277,-0.01568467992478278,-0.016606805534831327
P1001,P1278,-0.02477268565215645,-0.02040816326530612
P1001,P1281,,-0.011703313150272007
P1001,P1282,-0.022304832713754715,-0.016606805534831327
P1001,P1284,-0.01568467992478276,-0.011703313150272007
P1001,P1286,-0.031901583006901414,-0.02040816326530612
P1001,P1287,0.13390220811660014,0.3197278911564626
P1001,P1288,,-0.011703313150272007
P1001,P1289,-0.01568467992478277,-0.011703313150272007
P1001,P1291,-0.01814449291331258,-0.016606805534831327
P1001,P1292,0.14807930607187123,0.39856333283595186
P1001,P1293,-0.012783010907698417,-0.011703313150272007
P1001,P1294,-0.009022444178564312,-0.011703313150272007
P1001,P1295,-0.020323692028323095,-0.016606805534831327
P1001,P1296,-0.018144492913312608,-0.011703313150272007
P1001,P1297,-0.022304832713754694,-0.016606805534831327
P1001,P1299,-0.00902244417856433,-0.011703313150272007
P1001,P1300,-0.01278301090769839,-0.011703313150272007
P1001,P1301,-0.018144492913312563,-0.011703313150272007
P1001,P1302,-0.03458941757822239,-0.023645882531496226
P1001,P1303,-0.01814449291331257,-0.011703313150272007
P1001,P1304,-0.02585168455670955,-0.016606805534831327
P1001,P1305,-0.027471344908229178,-0.02040816326530612
P1001,P1306,-0.024136878716297088,-0.016606805534831327
