product1,product2,correlation,Yulephi
P1000,P1200,-0.015873015873015876,-0.006666666666666667
P1000,P1201,-0.025401664269956253,-0.013468700594029477
P1000,P1202,-0.011179641181758961,-0.006666666666666667
P1000,P1203,-0.013719241215239542,-0.009459675396808042
P1000,P1204,-0.021124141684149264,-0.009459675396808042
P1000,P1205,0.27895790470987064,-0.006666666666666667
P1000,P1206,-0.015873015873015876,-0.006666666666666667
P1000,P1207,-0.013719241215239542,-0.006666666666666667
P1000,P1208,-0.02404930351219409,-0.011624763874381928
P1000,P1209,-0.013719241215239542,-0.006666666666666667
P1000,P1210,-0.015873015873015876,-0.006666666666666667
P1000,P1211,-0.015873015873015876,-0.006666666666666667
P1000,P1212,-0.015873015873015876,-0.006666666666666667
P1000,P1215,-0.025401664269956253,-0.011624763874381928
P1000,P1217,-0.007889684472185849,-0.006666666666666667
P1000,P1219,-0.021124141684149264,-0.011624763874381928
P1000,P1221,-0.017781887844631156,-0.011624763874381928
P1000,P1222,-0.015873015873015876,-0.006666666666666667
P1000,P1223,-0.007889684472185849,-0.006666666666666667
P1000,P1224,-0.007889684472185849,-0.006666666666666667
P1000,P1225,-0.011179641181758961,-0.006666666666666667
P1000,P1227,-0.026695805265780387,-0.011624763874381928
P1000,P1228,-0.011179641181758961,-0.009459675396808042
P1000,P1230,-0.022628141110071023,-0.011624763874381928
P1000,P1231,0.17201086799950116,-0.011624763874381928
P1000,P1233,-0.011179641181758961,-0.006666666666666667
P1000,P1234,-0.017781887844631156,-0.009459675396808042
P1000,P1235,-0.017781887844631156,-0.009459675396808042
P1000,P1236,-0.02404930351219409,-0.011624763874381928
P1000,P1237,-0.007889684472185849,-0.006666666666666667
P1000,P1238,-0.013719241215239542,-0.006666666666666667
P1000,P1239,-0.017781887844631156,-0.009459675396808042
P1000,P1241,-0.015873015873015876,-0.009459675396808042
P1000,P1244,-0.025776963111323353,-0.011624763874381928
P1000,P1246,-0.013719241215239542,-0.009459675396808042
P1000,P1247,-0.021124141684149264,-0.009459675396808042
P1000,P1248,-0.015873015873015876,-0.011624763874381928
P1000,P1249,-0.015873015873015876,-0.006666666666666667
P1000,P1250,-0.017781887844631156,-0.009459675396808042
P1000,P1251,-0.015873015873015876,-0.009459675396808042
P1000,P1256,-0.015873015873015876,-0.006666666666666667
P1000,P1257,-0.007889684472185849,-0.006666666666666667
P1000,P1259,-0.017781887844631156,-0.009459675396808042
P1000,P1260,0.20982627656664765,-0.009459675396808042
P1000,P1261,-0.017781887844631156,-0.009459675396808042
P1000,P1262,-0.015873015873015876,-0.006666666666666667
P1000,P1263,-0.019518001458970667,-0.009459675396808042
P1000,P1265,-0.011179641181758961,-0.006666666666666667
P1000,P1267,-0.022628141110071023,-0.009459675396808042
P1000,P1268,-0.017781887844631156,-0.011624763874381928
P1000,P1269,-0.015873015873015876,-0.006666666666666667
P1000,P1270,-0.015873015873015876,-0.006666666666666667
P1000,P1274,-0.017781887844631156,-0.009459675396808042
P1000,P1275,-0.021124141684149264,-0.011624763874381928
P1000,P1277,-0.013719241215239542,-0.006666666666666667
P1000,P1278,-0.015873015873015876,-0.006666666666666667
P1000,P1280,-0.013719241215239542,-0.009459675396808042
P1000,P1282,-0.011179641181758961,-0.006666666666666667
P1000,P1284,0.5685130390434259,0.5734883511361751
P1000,P1285,-0.011179641181758961,-0.006666666666666667
P1000,P1286,-0.007889684472185849,-0.009459675396808042
P1000,P1287,-0.007889684472185849,-0.006666666666666667
P1000,P1288,-0.013719241215239542,-0.009459675396808042
P1000,P1290,-0.013719241215239542,-0.006666666666666667
P1000,P1291,-0.017781887844631156,-0.009459675396808042
P1000,P1292,-0.013719241215239542,-0.006666666666666667
P1000,P1294,-0.019518001458970667,-0.009459675396808042
P1000,P1295,-0.011179641181758961,-0.006666666666666667
P1000,P1296,-0.013719241215239542,-0.006666666666666667
P1000,P1298,-0.015873015873015876,-0.013468700594029477
P1000,P1299,-0.013719241215239542,-0.006666666666666667
P1000,P1301,-0.019518001458970667,-0.011624763874381928
P1000,P1304,0.2380952380952381,-0.006666666666666667
P1000,P1305,-0.02404930351219409,-0.011624763874381928
P1000,P1306,-0.015873015873015876,-0.009459675396808042
P1000,P1308,-0.021124141684149264,-0.009459675396808042
P1000,P1309,-0.007889684472185849,-0.006666666666666667
P1000,P1313,-0.013719241215239542,-0.006666666666666667
P1000,P1314,-0.013719241215239542,-0.006666666666666667
P1000,P1315,-0.017781887844631156,-0.009459675396808042
P1000,P1317,-0.017781887844631156,-0.011624763874381928
P1000,P1318,-0.013719241215239542,-0.009459675396808042
P1000,P1319,-0.026695805265780387,-0.011624763874381928
P1000,P1321,-0.011179641181758961,-0.006666666666666667
P1000,P1322,-0.015873015873015876,-0.006666666666666667
P1000,P1323,-0.026695805265780387,-0.011624763874381928
P1000,P1327,-0.011179641181758961,-0.009459675396808042
P1000,P1328,-0.013719241215239542,-0.006666666666666667
P1000,P1329,-0.02447219533358091,-0.011624763874381928
P1000,P1330,-0.015873015873015876,-0.006666666666666667
P1000,P1331,-0.022628141110071023,-0.011624763874381928
P1000,P1332,-0.015873015873015876,-0.006666666666666667
P1000,P1334,-0.017781887844631156,-0.009459675396808042
P1000,P1336,-0.013719241215239542,-0.006666666666666667
P1000,P1337,-0.015873015873015876,-0.009459675396808042
P1000,P1339,-0.011179641181758961,-0.006666666666666667
P1000,P1340,-0.013719241215239542,-0.006666666666666667
P1000,P1342,0.4374344409779265,-0.009459675396808042
P1000,P1343,-0.019518001458970667,-0.011624763874381928
P1000,P1344,-0.022628141110071023,-0.009459675396808042
P1000,P1345,0.27895790470987064,-0.006666666666666667
P1000,P1346,-0.021124141684149264,-0.009459675396808042
P1000,P1347,-0.013719241215239542,-0.006666666666666667
P1000,P1348,-0.013719241215239542,-0.006666666666666667
P1000,P1349,-0.011179641181758961,-0.006666666666666667
P1000,P1350,,-0.006666666666666667
P1000,P1352,0.49705012174770846,-0.006666666666666667
P1000,P1356,-0.011179641181758961,-0.006666666666666667
P1000,P1357,-0.017781887844631156,-0.009459675396808042
P1000,P1358,-0.021124141684149264,-0.009459675396808042
P1001,P1002,,-0.011624763874381928
P1001,P1003,,-0.011624763874381928
P1001,P1005,,-0.009459675396808042
P1001,P1006,,-0.009459675396808042
P1001,P1007,,-0.006666666666666667
P1001,P1010,,-0.009459675396808042
P1001,P1011,,-0.009459675396808042
P1001,P1012,,-0.011624763874381928
P1001,P1013,,-0.006666666666666667
P1001,P1014,,-0.006666666666666667
P1001,P1016,,-0.011624763874381928
P1001,P1017,,-0.009459675396808042
P1001,P1018,,-0.006666666666666667
P1001,P1019,,-0.006666666666666667
P1001,P1020,,-0.006666666666666667
P1001,P1021,,-0.009459675396808042
P1001,P1022,,-0.006666666666666667
P1001,P1027,,-0.009459675396808042
P1001,P1028,,-0.009459675396808042
P1001,P1029,,-0.009459675396808042
P1001,P1031,,-0.006666666666666667
P1001,P1032,,-0.006666666666666667
P1001,P1033,,-0.009459675396808042
P1001,P1037,,-0.009459675396808042
P1001,P1038,,-0.006666666666666667
P1001,P1040,,-0.013468700594029477
P1001,P1041,,-0.009459675396808042
P1001,P1042,,-0.006666666666666667
P1001,P1043,,-0.009459675396808042
P1001,P1045,,-0.011624763874381928
P1001,P1046,,-0.009459675396808042
P1001,P1047,,-0.006666666666666667
P1001,P1048,,-0.011624763874381928
P1001,P1050,,-0.011624763874381928
P1001,P1051,,-0.006666666666666667
P1001,P1052,,-0.006666666666666667
P1001,P1053,,-0.006666666666666667
P1001,P1054,,-0.006666666666666667
P1001,P1055,,-0.006666666666666667
P1001,P1056,,-0.009459675396808042
P1001,P1057,,-0.009459675396808042
P1001,P1058,,-0.011624763874381928
P1001,P1061,,-0.009459675396808042
P1001,P1062,,-0.006666666666666667
P1001,P1063,,-0.011624763874381928
P1001,P1064,,-0.006666666666666667
P1001,P1065,,-0.009459675396808042
P1001,P1066,,-0.013468700594029477
P1001,P1067,,-0.006666666666666667
P1001,P1068,,-0.011624763874381928
P1001,P1069,,-0.006666666666666667
P1001,P1070,,-0.009459675396808042
P1001,P1071,,-0.011624763874381928
P1001,P1072,,-0.011624763874381928
P1001,P1074,,-0.006666666666666667
P1001,P1075,,-0.009459675396808042
P1001,P1077,,-0.006666666666666667
P1001,P1079,,-0.006666666666666667
P1001,P1080,,-0.006666666666666667
P1001,P1082,,-0.009459675396808042
P1001,P1084,,-0.006666666666666667
P1001,P1086,,-0.006666666666666667
P1001,P1087,,-0.006666666666666667
P1001,P1088,,-0.013468700594029477
P1001,P1091,,-0.006666666666666667
P1001,P1092,,-0.006666666666666667
P1001,P1093,,-0.015109947130387488
P1001,P1095,,-0.006666666666666667
P1001,P1096,,-0.011624763874381928
P1001,P1097,,-0.006666666666666667
P1001,P1098,,-0.011624763874381928
P1001,P1100,,-0.006666666666666667
P1001,P1101,,-0.006666666666666667
P1001,P1102,,-0.006666666666666667
P1001,P1103,,-0.009459675396808042
P1001,P1105,,-0.009459675396808042
P1001,P1106,,-0.006666666666666667
P1001,P1108,,-0.006666666666666667
P1001,P1109,,-0.009459675396808042
P1001,P1111,,-0.009459675396808042
P1001,P1112,,-0.006666666666666667
P1001,P1114,,-0.009459675396808042
P1001,P1119,,-0.009459675396808042
P1001,P1120,,-0.011624763874381928
P1001,P1122,,-0.013468700594029477
P1001,P1123,,-0.009459675396808042
P1001,P1125,,-0.006666666666666667
P1001,P1127,,-0.011624763874381928
P1001,P1128,,-0.009459675396808042
P1001,P1130,,-0.009459675396808042
P1001,P1131,,-0.009459675396808042
P1001,P1132,,-0.006666666666666667
P1001,P1133,,-0.006666666666666667
P1001,P1134,,-0.006666666666666667
P1001,P1135,,-0.009459675396808042
P1001,P1136,,-0.006666666666666667
P1001,P1137,,-0.011624763874381928
P1001,P1139,,-0.006666666666666667
P1001,P1141,,-0.006666666666666667
P1001,P1142,,-0.011624763874381928
P1001,P1143,,-0.009459675396808042
P1001,P1144,,-0.009459675396808042
P1001,P1145,,-0.013468700594029477
P1001,P1147,,-0.009459675396808042
P1001,P1148,,-0.009459675396808042
P1001,P1149,,-0.006666666666666667
P1001,P1151,,-0.006666666666666667
P1001,P1152,,-0.011624763874381928
P1001,P1153,,-0.009459675396808042
P1001,P1155,,-0.013468700594029477
P1001,P1156,,-0.006666666666666667
P1001,P1157,,-0.006666666666666667
P1001,P1158,,-0.009459675396808042
P1001,P1159,,-0.006666666666666667
P1001,P1161,,-0.006666666666666667
P1001,P1162,,-0.009459675396808042
P1001,P1163,,-0.006666666666666667
P1001,P1164,,-0.006666666666666667
P1001,P1165,,-0.006666666666666667
P1001,P1166,,-0.006666666666666667
P1001,P1168,,-0.006666666666666667
P1001,P1169,,-0.006666666666666667
P1001,P1170,,-0.009459675396808042
P1001,P1171,,-0.006666666666666667
P1001,P1172,,-0.006666666666666667
P1001,P1177,,-0.009459675396808042
P1001,P1178,,-0.006666666666666667
P1001,P1179,,-0.006666666666666667
P1001,P1180,,-0.009459675396808042
P1001,P1181,,-0.006666666666666667
P1001,P1183,,-0.006666666666666667
P1001,P1184,,-0.009459675396808042
P1001,P1185,,-0.009459675396808042
P1001,P1186,,-0.006666666666666667
P1001,P1187,,-0.006666666666666667
P1001,P1191,,-0.009459675396808042
P1001,P1192,,-0.006666666666666667
P1001,P1193,,-0.009459675396808042
P1001,P1194,,-0.006666666666666667
P1001,P1195,,-0.009459675396808042
P1001,P1196,,-0.009459675396808042
P1001,P1197,,-0.006666666666666667
P1001,P1198,,-0.015109947130387488
P1001,P1199,,-0.006666666666666667
P1001,P1200,,-0.006666666666666667
P1001,P1201,,-0.013468700594029477
P1001,P1202,,-0.006666666666666667
P1001,P1203,,-0.009459675396808042
P1001,P1204,,-0.009459675396808042
P1001,P1205,,-0.006666666666666667
P1001,P1206,,-0.006666666666666667
P1001,P1207,,-0.006666666666666667
P1001,P1208,,-0.011624763874381928
P1001,P1209,,-0.006666666666666667
P1001,P1210,,-0.006666666666666667
P1001,P1211,,-0.006666666666666667
P1001,P1212,,-0.006666666666666667
P1001,P1215,,-0.011624763874381928
P1001,P1217,,-0.006666666666666667
P1001,P1219,,-0.011624763874381928
P1001,P1221,,-0.011624763874381928
P1001,P1222,,-0.006666666666666667
P1001,P1223,,-0.006666666666666667
P1001,P1224,,-0.006666666666666667
P1001,P1225,,-0.006666666666666667
P1001,P1227,,-0.011624763874381928
P1001,P1228,,-0.009459675396808042
P1001,P1230,,-0.011624763874381928
P1001,P1231,,-0.011624763874381928
P1001,P1233,,-0.006666666666666667
P1001,P1234,,-0.009459675396808042
P1001,P1235,,-0.009459675396808042
P1001,P1236,,-0.011624763874381928
P1001,P1237,,-0.006666666666666667
P1001,P1238,,-0.006666666666666667
P1001,P1239,,-0.009459675396808042
P1001,P1241,,-0.009459675396808042
P1001,P1244,,-0.011624763874381928
P1001,P1246,,-0.009459675396808042
P1001,P1247,,-0.009459675396808042
P1001,P1248,,-0.011624763874381928
P1001,P1249,,-0.006666666666666667
P1001,P1250,,-0.009459675396808042
P1001,P1251,,-0.009459675396808042
P1001,P1256,,-0.006666666666666667
P1001,P1257,,-0.006666666666666667
P1001,P1259,,-0.009459675396808042
P1001,P1260,,-0.009459675396808042
P1001,P1261,,-0.009459675396808042
P1001,P1262,,-0.006666666666666667
P1001,P1263,,-0.009459675396808042
P1001,P1265,,-0.006666666666666667
P1001,P1267,,-0.009459675396808042
P1001,P1268,,-0.011624763874381928
P1001,P1269,,-0.006666666666666667
P1001,P1270,,-0.006666666666666667
P1001,P1274,,-0.009459675396808042
P1001,P1275,,-0.011624763874381928
P1001,P1277,,-0.006666666666666667
P1001,P1278,,-0.006666666666666667
P1001,P1280,,-0.009459675396808042
P1001,P1282,,-0.006666666666666667
P1001,P1284,,-0.011624763874381928
P1001,P1285,,-0.006666666666666667
P1001,P1286,,-0.009459675396808042
P1001,P1287,,-0.006666666666666667
P1001,P1288,,-0.009459675396808042
P1001,P1290,,-0.006666666666666667
P1001,P1291,,-0.009459675396808042
P1001,P1292,,-0.006666666666666667
P1001,P1294,,-0.009459675396808042
P1001,P1295,,-0.006666666666666667
P1001,P1296,,-0.006666666666666667
P1001,P1298,,-0.013468700594029477
P1001,P1299,,-0.006666666666666667
P1001,P1301,,-0.011624763874381928
P1001,P1304,,-0.006666666666666667
P1001,P1305,,-0.011624763874381928
P1001,P1306,,-0.009459675396808042
P1001,P1308,,-0.009459675396808042
P1001,P1309,,-0.006666666666666667
P1001,P1313,,-0.006666666666666667
P1001,P1314,,-0.006666666666666667
P1001,P1315,,-0.009459675396808042
P1001,P1317,,-0.011624763874381928
P1001,P1318,,-0.009459675396808042
P1001,P1319,,-0.011624763874381928
P1001,P1321,,-0.006666666666666667
P1001,P1322,,-0.006666666666666667
P1001,P1323,,-0.011624763874381928
P1001,P1327,,-0.009459675396808042
P1001,P1328,,-0.006666666666666667
P1001,P1329,,-0.011624763874381928
P1001,P1330,,-0.006666666666666667
P1001,P1331,,-0.011624763874381928
P1001,P1332,,-0.006666666666666667
P1001,P1334,,-0.009459675396808042
P1001,P1336,,-0.006666666666666667
P1001,P1337,,-0.009459675396808042
P1001,P1339,,-0.006666666666666667
P1001,P1340,,-0.006666666666666667
P1001,P1342,,-0.009459675396808042
P1001,P1343,,-0.011624763874381928
P1001,P1344,,-0.009459675396808042
P1001,P1345,,-0.006666666666666667
P1001,P1346,,-0.009459675396808042
P1001,P1347,,-0.006666666666666667
P1001,P1348,,-0.006666666666666667
P1001,P1349,,-0.006666666666666667
P1001,P1350,,-0.006666666666666667
P1001,P1352,,-0.006666666666666667
P1001,P1356,,-0.006666666666666667
P1001,P1357,,-0.009459675396808042
P1001,P1358,,-0.009459675396808042
P1002,P1003,0.16747967479674797,0.31981981981981983
P1002,P1005,-0.03123475237772122,-0.01649497392242905
P1002,P1006,0.1020335244338893,-0.01649497392242905
P1002,P1007,-0.021954968241447874,-0.011624763874381928
P1002,P1010,-0.03380506636826012,-0.01649497392242905
P1002,P1011,-0.02845644134226621,-0.01649497392242905
P1002,P1012,0.05670298441624813,-0.02027027027027027
P1002,P1013,-0.021954968241447874,-0.011624763874381928
P1002,P1014,-0.017890833993329937,-0.011624763874381928
P1002,P1016,0.079666232673427,-0.02027027027027027
P1002,P1017,-0.02845644134226621,-0.01649497392242905
P1002,P1018,-0.025401664269956253,-0.011624763874381928
P1002,P1019,0.13716898705776376,-0.011624763874381928
P1002,P1020,-0.01262590031797617,-0.011624763874381928
P1002,P1021,0.3114225459052146,0.398628536458702
P1002,P1022,-0.025401664269956253,-0.011624763874381928
P1002,P1027,-0.03380506636826012,-0.01649497392242905
P1002,P1028,-0.03123475237772122,-0.01649497392242905
P1002,P1029,-0.02845644134226621,-0.01649497392242905
P1002,P1031,-0.025401664269956253,-0.011624763874381928
P1002,P1032,-0.017890833993329937,-0.011624763874381928
P1002,P1033,0.3114225459052146,0.398628536458702
P1002,P1037,-0.021954968241447874,-0.01649497392242905
P1002,P1038,-0.021954968241447874,-0.011624763874381928
P1002,P1040,-0.04065040650406505,-0.023485569615051043
P1002,P1041,-0.021954968241447874,-0.01649497392242905
P1002,P1042,-0.021954968241447874,-0.011624763874381928
P1002,P1043,-0.03380506636826012,-0.01649497392242905
P1002,P1045,0.08982489063566258,-0.02027027027027027
P1002,P1046,-0.021954968241447874,-0.01649497392242905
P1002,P1047,-0.017890833993329937,-0.011624763874381928
P1002,P1048,-0.044712417960473254,-0.02027027027027027
P1002,P1050,0.07098568918094056,-0.02027027027027027
P1002,P1051,-0.017890833993329937,-0.011624763874381928
P1002,P1052,-0.025401664269956253,-0.011624763874381928
P1002,P1053,-0.017890833993329937,-0.011624763874381928
P1002,P1054,-0.017890833993329937,-0.011624763874381928
P1002,P1055,-0.017890833993329937,-0.011624763874381928
P1002,P1056,0.11724053833013677,-0.01649497392242905
P1002,P1057,-0.017890833993329937,-0.01649497392242905
P1002,P1058,-0.03469734869054547,-0.02027027027027027
P1002,P1061,-0.03380506636826012,-0.01649497392242905
P1002,P1062,-0.021954968241447874,-0.011624763874381928
P1002,P1063,-0.04065040650406505,-0.02027027027027027
P1002,P1064,0.2111118411212933,-0.011624763874381928
P1002,P1065,-0.025401664269956253,-0.01649497392242905
P1002,P1066,-0.03123475237772122,-0.023485569615051043
P1002,P1067,-0.017890833993329937,-0.011624763874381928
P1002,P1068,-0.03380506636826012,-0.02027027027027027
P1002,P1069,-0.017890833993329937,-0.011624763874381928
P1002,P1070,-0.025401664269956253,-0.01649497392242905
P1002,P1071,-0.03621192394246681,-0.02027027027027027
P1002,P1072,-0.03848621702581114,-0.02027027027027027
P1002,P1074,-0.025401664269956253,-0.011624763874381928
P1002,P1075,-0.03380506636826012,-0.01649497392242905
P1002,P1077,-0.017890833993329937,-0.011624763874381928
P1002,P1079,-0.01262590031797617,-0.011624763874381928
P1002,P1080,-0.01262590031797617,-0.011624763874381928
P1002,P1082,-0.02845644134226621,-0.01649497392242905
P1002,P1084,-0.01262590031797617,-0.011624763874381928
P1002,P1086,-0.021954968241447874,-0.011624763874381928
P1002,P1087,-0.021954968241447874,-0.011624763874381928
P1002,P1088,0.08982489063566258,-0.023485569615051043
P1002,P1091,-0.021954968241447874,-0.011624763874381928
P1002,P1092,-0.021954968241447874,-0.011624763874381928
P1002,P1093,0.04018081439065807,-0.0263474351317724
P1002,P1095,,-0.011624763874381928
P1002,P1096,-0.03621192394246681,-0.02027027027027027
P1002,P1097,-0.01262590031797617,-0.011624763874381928
P1002,P1098,-0.03380506636826012,-0.02027027027027027
P1002,P1100,-0.025401664269956253,-0.011624763874381928
P1002,P1101,,-0.011624763874381928
P1002,P1102,-0.017890833993329937,-0.011624763874381928
P1002,P1103,-0.02845644134226621,-0.01649497392242905
P1002,P1105,-0.02845644134226621,-0.01649497392242905
P1002,P1106,-0.017890833993329937,-0.011624763874381928
