product1,product2,correlation
P1000,P1203,-0.015095306957036399
P1000,P1204,-0.007462686567164203
P1000,P1205,-0.015095306957036392
P1000,P1206,-0.010593434317257488
P1000,P1207,-0.009156986997206773
P1000,P1208,-0.013023306526765584
P1000,P1209,-0.014093496325247642
P1000,P1212,-0.01409349632524762
P1000,P1213,
P1000,P1215,-0.010593434317257478
P1000,P1216,-0.009156986997206747
P1000,P1217,-0.010593434317257485
P1000,P1218,-0.018630665602665207
P1000,P1219,-0.010593434317257476
P1000,P1220,-0.01409349632524767
P1000,P1221,-0.01694185368929239
P1000,P1222,-0.016941853689292376
P1000,P1223,-0.011866145411532174
P1000,P1224,-0.007462686567164198
P1000,P1225,-0.014093496325247633
P1000,P1226,-0.010593434317257478
P1000,P1229,-0.01059343431725748
P1000,P1230,-0.01863066560266526
P1000,P1231,-0.015095306957036399
P1000,P1232,-0.007462686567164198
P1000,P1233,-0.00526709875035237
P1000,P1234,-0.009156986997206738
P1000,P1235,-0.007462686567164197
P1000,P1237,-0.013023306526765581
P1000,P1238,-0.014093496325247692
P1000,P1239,-0.009156986997206741
P1000,P1240,-0.00915698699720672
P1000,P1241,-0.018630665602665273
P1000,P1242,-0.007462686567164201
P1000,P1243,-0.01059343431725748
P1000,P1244,-0.010593434317257481
P1000,P1246,-0.0052670987503523736
P1000,P1248,0.2800010903254597
P1000,P1249,-0.010593434317257478
P1000,P1250,-0.007462686567164202
P1000,P1252,-0.01942910142020547
P1000,P1254,0.49626865671641807
P1000,P1255,-0.010593434317257478
P1000,P1257,-0.015095306957036394
P1000,P1258,-0.015095306957036394
P1000,P1261,-0.007462686567164198
P1000,P1262,-0.009156986997206738
P1000,P1264,-0.007462686567164198
P1000,P1265,-0.011866145411532154
P1000,P1267,-0.010593434317257473
P1000,P1268,-0.01409349632524765
P1000,P1269,-0.010593434317257476
P1000,P1270,-0.005267098750352371
P1000,P1271,-0.016941853689292408
P1000,P1272,-0.01694185368929241
P1000,P1273,-0.013023306526765569
P1000,P1274,-0.0130233065267656
P1000,P1275,
P1000,P1276,-0.007462686567164202
P1000,P1277,-0.013023306526765576
P1000,P1278,-0.010593434317257488
P1000,P1279,-0.015095306957036399
P1000,P1283,-0.017803035644016137
P1000,P1284,-0.0074626865671642
P1000,P1285,-0.013023306526765584
P1000,P1286,-0.015095306957036382
P1000,P1287,-0.013023306526765567
P1000,P1288,-0.014093496325247657
P1000,P1289,-0.014093496325247647
P1000,P1291,-0.021681570340263426
P1000,P1292,-0.016041633942880763
P1000,P1293,-0.009156986997206755
P1000,P1295,-0.00915698699720673
P1000,P1297,-0.011866145411532174
P1000,P1298,-0.015095306957036389
P1000,P1300,-0.01961312227356315
P1000,P1301,-0.009156986997206728
P1000,P1302,-0.01863066560266523
P1000,P1303,-0.014093496325247711
P1000,P1304,-0.005267098750352376
P1000,P1305,-0.011866145411532155
P1000,P1307,-0.009156986997206708
P1000,P1308,-0.015095306957036387
P1000,P1309,-0.015095306957036416
P1000,P1312,-0.014093496325247666
P1000,P1314,-0.00915698699720672
P1000,P1315,-0.01780303564401614
P1000,P1316,-0.016941853689292408
P1000,P1317,-0.010593434317257476
P1000,P1319,-0.009156986997206773
P1000,P1320,-0.007462686567164198
P1000,P1321,-0.010593434317257476
P1000,P1323,-0.010593434317257481
P1000,P1324,-0.018630665602665256
P1000,P1325,-0.009156986997206734
P1000,P1328,-0.018630665602665256
P1000,P1329,-0.005267098750352373
P1000,P1330,-0.005267098750352376
P1000,P1331,
P1000,P1333,-0.013023306526765581
P1000,P1335,-0.009156986997206757
P1000,P1336,-0.00915698699720674
P1000,P1337,-0.016941853689292383
P1000,P1338,-0.007462686567164202
P1000,P1339,-0.010593434317257481
P1000,P1341,-0.015095306957036394
P1000,P1343,-0.007462686567164201
P1000,P1345,-0.007462686567164205
P1000,P1347,-0.015095306957036394
P1000,P1348,-0.01409349632524765
P1000,P1349,-0.015095306957036389
P1000,P1352,-0.01863066560266526
P1000,P1353,-0.010593434317257483
P1000,P1354,-0.01186614541153219
P1000,P1355,-0.018630665602665263
P1000,P1356,-0.01863066560266527
P1001,P1002,-0.00837502139558979
P1001,P1004,0.5751999813867876
P1001,P1005,-0.0083750213955898
P1001,P1006,-0.011322044592617106
P1001,P1007,-0.009947066142296209
P1001,P1008,-0.011322044592617105
P1001,P1009,-0.0052670987503523874
P1001,P1010,-0.005267098750352382
P1001,P1011,-0.007476753063685154
P1001,P1012,-0.006462921139177384
P1001,P1013,-0.006462921139177382
P1001,P1015,-0.006462921139177386
P1001,P1016,-0.007476753063685151
P1001,P1017,-0.007476753063685147
P1001,P1018,-0.009191735565366113
P1001,P1019,-0.00919173556536611
P1001,P1020,-0.007476753063685143
P1001,P1021,-0.00747675306368514
P1001,P1023,-0.00994706614229623
P1001,P1024,-0.012565226470272178
P1001,P1025,-0.005267098750352384
P1001,P1026,-0.012565226470272174
P1001,P1027,-0.007476753063685143
P1001,P1028,-0.005267098750352384
P1001,P1029,-0.01195741179700032
P1001,P1030,-0.0037174721189591085
P1001,P1031,-0.01132204459261711
P1001,P1032,-0.009947066142296216
P1001,P1033,-0.007476753063685151
P1001,P1034,
P1001,P1035,-0.014258304825805064
P1001,P1036,-0.005267098750352381
P1001,P1039,-0.006462921139177386
P1001,P1040,-0.00526709875035238
P1001,P1041,-0.009947066142296216
P1001,P1043,-0.009947066142296217
P1001,P1044,0.37372548506055814
P1001,P1045,-0.006462921139177393
P1001,P1046,-0.010654135302885294
P1001,P1048,-0.00526709875035238
P1001,P1049,-0.006462921139177399
P1001,P1050,-0.005267098750352381
P1001,P1052,
P1001,P1053,-0.007476753063685147
P1001,P1054,-0.01314936043888016
P1001,P1055,-0.008375021395589795
P1001,P1056,-0.0074767530636851405
P1001,P1057,-0.009947066142296197
P1001,P1058,-0.010654135302885292
P1001,P1059,0.32833929318589633
P1001,P1061,-0.00747675306368515
P1001,P1062,-0.014787658047405837
P1001,P1063,0.28271124943592335
P1001,P1064,-0.00793775799683111
P1001,P1065,-0.01195741179700029
P1001,P1066,-0.00526709875035238
P1001,P1069,
P1001,P1072,0.37372548506055786
P1001,P1073,-0.009947066142296226
P1001,P1074,-0.008375021395589806
P1001,P1075,-0.00837502139558979
P1001,P1077,-0.009947066142296216
P1001,P1078,-0.010654135302885311
P1001,P1079,-0.011322044592617094
P1001,P1080,-0.00837502139558979
P1001,P1081,-0.011322044592617094
P1001,P1082,-0.00747675306368515
P1001,P1083,-0.006462921139177384
P1001,P1084,-0.011322044592617105
P1001,P1085,0.2958539687091359
P1001,P1087,-0.00526709875035238
P1001,P1088,-0.009191735565366111
P1001,P1090,-0.011322044592617105
P1001,P1091,-0.007476753063685152
P1001,P1092,-0.011957411797000305
P1001,P1093,-0.010654135302885294
P1001,P1094,-0.007476753063685152
P1001,P1096,-0.010654135302885295
P1001,P1098,-0.007476753063685142
P1001,P1100,-0.014258304825805085
P1001,P1102,-0.009191735565366116
P1001,P1103,-0.009191735565366104
P1001,P1104,-0.003717472118959108
P1001,P1105,-0.005267098750352385
P1001,P1107,-0.009947066142296195
P1001,P1108,-0.009191735565366099
P1001,P1109,-0.005267098750352382
P1001,P1110,-0.007476753063685144
P1001,P1111,-0.00526709875035238
P1001,P1112,-0.0106541353028853
P1001,P1113,-0.006462921139177394
P1001,P1114,-0.007476753063685147
P1001,P1115,-0.007476753063685151
P1001,P1116,-0.005267098750352384
P1001,P1117,-0.010654135302885299
P1001,P1118,-0.009947066142296226
P1001,P1120,-0.010654135302885304
P1001,P1121,-0.006462921139177397
P1001,P1122,-0.011322044592617082
P1001,P1126,-0.008375021395589806
P1001,P1127,-0.01256522647027217
P1001,P1128,-0.006462921139177394
P1001,P1129,-0.006462921139177403
P1001,P1131,-0.006462921139177397
P1001,P1133,-0.007476753063685146
P1001,P1134,-0.0037174721189591137
P1001,P1135,-0.009947066142296233
P1001,P1137,-0.009947066142296226
P1001,P1138,-0.008375021395589807
P1001,P1139,-0.013712889438651715
P1001,P1141,-0.005267098750352386
P1001,P1142,-0.006462921139177378
P1001,P1143,-0.007476753063685143
P1001,P1146,-0.010654135302885295
P1001,P1148,-0.010654135302885294
P1001,P1150,-0.007476753063685151
P1001,P1154,-0.00526709875035238
P1001,P1156,-0.01580476563220574
P1001,P1157,-0.005267098750352384
P1001,P1158,-0.009191735565366102
P1001,P1159,-0.006462921139177409
P1001,P1160,-0.007476753063685145
P1001,P1161,-0.009947066142296224
P1001,P1162,-0.011322044592617106
P1001,P1164,-0.010654135302885307
P1001,P1165,-0.009191735565366111
P1001,P1166,-0.008375021395589785
P1001,P1167,-0.010654135302885299
P1001,P1168,-0.007476753063685153
P1001,P1169,-0.007476753063685139
P1001,P1170,-0.017706545257967606
P1001,P1171,-0.006462921139177399
P1001,P1172,-0.00919173556536611
P1001,P1173,-0.010654135302885287
P1001,P1175,-0.003717472118959108
P1001,P1176,-0.011322044592617082
P1001,P1177,-0.00747675306368514
P1001,P1179,-0.012565226470272164
P1001,P1181,-0.00837502139558979
P1001,P1183,-0.00994706614229622
P1001,P1184,-0.009947066142296221
P1001,P1185,-0.005267098750352387
P1001,P1186,-0.008375021395589806
P1001,P1187,-0.006462921139177381
P1001,P1189,-0.007476753063685139
P1001,P1191,-0.007476753063685142
P1001,P1192,
P1001,P1195,-0.007476753063685142
P1001,P1196,-0.0037174721189591085
P1001,P1199,-0.007476753063685146
P1001,P1200,-0.009947066142296228
P1001,P1202,-0.010654135302885307
P1001,P1203,-0.0106541353028853
P1001,P1204,-0.005267098750352383
P1001,P1205,-0.010654135302885294
P1001,P1206,-0.007476753063685151
P1001,P1207,-0.006462921139177415
P1001,P1208,-0.009191735565366099
P1001,P1209,-0.009947066142296197
P1001,P1212,-0.009947066142296184
P1001,P1213,
P1001,P1215,-0.007476753063685148
P1001,P1216,-0.006462921139177397
P1001,P1217,-0.007476753063685144
P1001,P1218,-0.013149360438880157
P1001,P1219,-0.00747675306368514
P1001,P1220,-0.00994706614229623
P1001,P1221,-0.011957411797000321
P1001,P1222,-0.011957411797000305
P1001,P1223,-0.008375021395589797
P1001,P1224,-0.00526709875035238
P1001,P1225,-0.009947066142296191
P1001,P1226,-0.007476753063685143
P1001,P1229,-0.007476753063685144
P1001,P1230,-0.013149360438880155
P1001,P1231,-0.010654135302885304
P1001,P1232,-0.005267098750352379
P1001,P1233,-0.003717472118959107
P1001,P1234,-0.0064629211391773874
P1001,P1235,-0.005267098750352384
P1001,P1237,-0.009191735565366097
P1001,P1238,-0.009947066142296228
P1001,P1239,-0.006462921139177405
P1001,P1240,-0.006462921139177387
P1001,P1241,-0.013149360438880165
P1001,P1242,-0.005267098750352383
P1001,P1243,-0.007476753063685145
P1001,P1244,-0.007476753063685149
P1001,P1246,-0.003717472118959111
P1001,P1248,-0.009191735565366094
P1001,P1249,-0.007476753063685144
P1001,P1250,-0.005267098750352384
P1001,P1252,-0.013712889438651708
P1001,P1254,-0.0052670987503523805
P1001,P1255,-0.007476753063685144
P1001,P1257,-0.010654135302885297
P1001,P1258,-0.010654135302885295
P1001,P1261,-0.005267098750352385
P1001,P1262,-0.006462921139177386
P1001,P1264,-0.005267098750352383
P1001,P1265,-0.008375021395589795
P1001,P1267,-0.007476753063685144
P1001,P1268,-0.009947066142296223
P1001,P1269,-0.007476753063685143
P1001,P1270,-0.0037174721189591094
P1001,P1271,-0.011957411797000321
P1001,P1272,0.3108927067220084
P1001,P1273,-0.009191735565366099
P1001,P1274,-0.009191735565366113
P1001,P1275,
P1001,P1276,-0.005267098750352382
P1001,P1277,0.404436364876109
P1001,P1278,-0.00747675306368515
P1001,P1279,-0.010654135302885297
P1001,P1283,-0.012565226470272178
P1001,P1284,-0.005267098750352382
P1001,P1285,-0.0091917355653661
P1001,P1286,0.3489229311694929
P1001,P1287,-0.009191735565366121
P1001,P1288,0.373725485060558
P1001,P1289,-0.009947066142296216
P1001,P1291,0.2429297632824674
P1001,P1292,-0.011322044592617089
P1001,P1293,-0.006462921139177403
P1001,P1295,-0.006462921139177386
P1001,P1297,-0.008375021395589795
P1001,P1298,-0.010654135302885299
P1001,P1300,-0.01384276974355744
P1001,P1301,-0.00646292113917739
P1001,P1302,-0.01314936043888014
P1001,P1303,-0.009947066142296238
P1001,P1304,-0.003717472118959111
P1001,P1305,-0.008375021395589804
P1001,P1307,-0.006462921139177389
P1001,P1308,-0.01065413530288529
P1001,P1309,-0.010654135302885323
P1001,P1312,-0.00994706614229623
P1001,P1314,-0.006462921139177396
P1001,P1315,-0.012565226470272172
P1001,P1316,-0.011957411797000328
P1001,P1317,-0.007476753063685142
P1001,P1319,-0.006462921139177416
P1001,P1320,-0.005267098750352385
P1001,P1321,-0.007476753063685141
P1001,P1323,-0.007476753063685142
P1001,P1324,-0.013149360438880158
P1001,P1325,-0.006462921139177382
P1001,P1328,-0.013149360438880155
P1001,P1329,-0.0037174721189591085
P1001,P1330,-0.003717472118959111
P1001,P1331,
P1001,P1333,-0.009191735565366099
P1001,P1335,-0.006462921139177398
P1001,P1336,-0.006462921139177397
P1001,P1337,-0.0119574117970003
P1001,P1338,-0.005267098750352384
P1001,P1339,-0.007476753063685144
P1001,P1341,-0.010654135302885299
P1001,P1343,-0.005267098750352383
P1001,P1345,-0.005267098750352386
P1001,P1347,-0.0106541353028853
P1001,P1348,-0.00994706614229622
P1001,P1349,-0.010654135302885288
P1001,P1352,-0.013149360438880183
P1001,P1353,-0.007476753063685146
P1001,P1354,-0.008375021395589807
P1001,P1355,-0.013149360438880158
P1001,P1356,-0.013149360438880164
P1002,P1004,-0.014560190658208816
P1002,P1005,-0.01886792452830183
P1002,P1006,0.12753608187321194
P1002,P1007,-0.022409553884805818
P1002,P1008,-0.025507216374642337
P1002,P1009,-0.01186614541153212
P1002,P1010,-0.011866145411532115
P1002,P1011,-0.016844233090156292
P1002,P1012,-0.014560190658208842
P1002,P1013,-0.014560190658208842
P1002,P1015,-0.014560190658208839
P1002,P1016,-0.016844233090156285
P1002,P1017,-0.01684423309015629
P1002,P1018,-0.020707884164064563
P1002,P1019,-0.02070788416406457
P1002,P1020,-0.016844233090156285
P1002,P1021,-0.01684423309015629
P1002,P1023,-0.022409553884805904
P1002,P1024,-0.028307956902290377
P1002,P1025,-0.01186614541153212
P1002,P1026,-0.02830795690229038
P1002,P1027,0.21055291362695353
P1002,P1028,-0.01186614541153212
P1002,P1029,-0.026938622922018207
P1002,P1030,-0.008375021395589754
P1002,P1031,-0.02550721637464235
P1002,P1032,-0.022409553884805897
P1002,P1033,-0.016844233090156285
P1002,P1034,
P1002,P1035,0.2156780351004662
P1002,P1036,-0.011866145411532119
P1002,P1039,-0.014560190658208847
P1002,P1040,0.30851978069983593
P1002,P1041,-0.022409553884805932
P1002,P1043,-0.022409553884805873
P1002,P1044,-0.02240955388480591
P1002,P1045,-0.01456019065820883
P1002,P1046,0.1380143542393001
P1002,P1048,-0.011866145411532142
P1002,P1049,-0.014560190658208821
P1002,P1050,-0.01186614541153215
P1002,P1052,
P1002,P1053,-0.016844233090156303
P1002,P1054,0.1036837937756276
P1002,P1055,-0.01886792452830183
P1002,P1056,-0.016844233090156313
P1002,P1057,-0.02240955388480584
P1002,P1058,-0.024002496389443465
P1002,P1059,-0.025507216374642323
P1002,P1061,-0.01684423309015627
P1002,P1062,0.20655194744235825
P1002,P1063,-0.029623941078750816
P1002,P1064,0.4649533780369835
P1002,P1065,0.11852994085687976
P1002,P1066,-0.01186614541153215
P1002,P1069,
P1002,P1072,-0.022409553884805856
P1002,P1073,-0.022409553884805877
P1002,P1074,-0.018867924528301862
P1002,P1075,-0.018867924528301824
P1002,P1077,-0.022409553884805908
P1002,P1078,0.13801435423930042
P1002,P1079,-0.025507216374642313
P1002,P1080,-0.01886792452830182
P1002,P1081,-0.025507216374642313
P1002,P1082,-0.01684423309015629
P1002,P1083,-0.01456019065820885
P1002,P1084,-0.025507216374642344
P1002,P1085,-0.028307956902290425
P1002,P1087,-0.01186614541153214
P1002,P1088,-0.0207078841640646
P1002,P1090,-0.0255072163746423
P1002,P1091,-0.01684423309015628
P1002,P1092,0.11852994085688008
P1002,P1093,-0.02400249638944349
P1002,P1094,-0.016844233090156296
P1002,P1096,-0.024002496389443472
P1002,P1098,-0.016844233090156285
P1002,P1100,-0.03212226054687789
P1002,P1102,-0.020707884164064553
P1002,P1103,-0.02070788416406456
P1002,P1104,-0.008375021395589743
P1002,P1105,-0.01186614541153214
P1002,P1107,-0.022409553884805818
P1002,P1108,-0.020707884164064588
P1002,P1109,-0.01186614541153214
P1002,P1110,-0.016844233090156313
P1002,P1111,-0.011866145411532135
P1002,P1112,-0.024002496389443486
P1002,P1113,-0.01456019065820882
P1002,P1114,-0.016844233090156303
P1002,P1115,0.210552913626954
P1002,P1116,-0.01186614541153214
P1002,P1117,-0.024002496389443465
P1002,P1118,-0.02240955388480589
P1002,P1120,-0.02400249638944349
P1002,P1121,-0.014560190658208828
P1002,P1122,-0.02550721637464229
P1002,P1126,-0.01886792452830182
P1002,P1127,-0.02830795690229042
P1002,P1128,-0.014560190658208804
P1002,P1129,-0.014560190658208816
P1002,P1131,-0.014560190658208844
P1002,P1133,-0.01684423309015627
P1002,P1134,-0.008375021395589774
P1002,P1135,-0.022409553884805963
P1002,P1137,-0.022409553884805863
P1002,P1138,-0.018867924528301817
P1002,P1139,-0.030893504717453685
P1002,P1141,-0.011866145411532124
P1002,P1142,-0.014560190658208858
P1002,P1143,-0.016844233090156282
P1002,P1146,-0.024002496389443503
P1002,P1148,-0.024002496389443472
P1002,P1150,-0.016844233090156265
P1002,P1154,-0.01186614541153214
P1002,P1156,-0.0356062523366195
P1002,P1157,-0.011866145411532138
P1002,P1158,-0.020707884164064588
P1002,P1159,-0.014560190658208823
P1002,P1160,-0.016844233090156285
P1002,P1161,-0.02240955388480592
P1002,P1162,-0.025507216374642292
P1002,P1164,0.13801435423930022
P1002,P1165,-0.02070788416406451
P1002,P1166,-0.018867924528301796
P1002,P1167,0.13801435423930017
P1002,P1168,-0.016844233090156258
P1002,P1169,-0.016844233090156296
P1002,P1170,-0.039890735056536133
P1002,P1171,-0.014560190658208823
P1002,P1172,-0.020707884164064543
P1002,P1173,-0.024002496389443483
P1002,P1175,-0.008375021395589748
P1002,P1176,-0.025507216374642278
P1002,P1177,-0.016844233090156317
P1002,P1179,-0.0283079569022904
P1002,P1181,-0.018867924528301848
P1002,P1183,-0.02240955388480593
P1002,P1184,-0.02240955388480595
P1002,P1185,-0.01186614541153214
P1002,P1186,0.1849056603773583
P1002,P1187,-0.014560190658208858
P1002,P1189,-0.01684423309015632
P1002,P1191,-0.01684423309015631
P1002,P1192,
P1002,P1195,-0.016844233090156313
P1002,P1196,-0.008375021395589754
P1002,P1199,-0.016844233090156317
P1002,P1200,-0.022409553884805887
P1002,P1202,0.1380143542393003
P1002,P1203,-0.024002496389443476
P1002,P1204,-0.011866145411532152
P1002,P1205,-0.024002496389443514
P1002,P1206,-0.01684423309015627
P1002,P1207,-0.014560190658208804
P1002,P1208,-0.02070788416406458
P1002,P1209,0.32333784890934103
P1002,P1212,-0.022409553884805804
P1002,P1213,
P1002,P1215,-0.0168442330901563
P1002,P1216,-0.014560190658208834
P1002,P1217,-0.016844233090156285
P1002,P1218,-0.02962394107875073
P1002,P1219,-0.01684423309015629
P1002,P1220,-0.02240955388480596
P1002,P1221,-0.026938622922018204
P1002,P1222,0.11852994085688015
P1002,P1223,-0.018867924528301862
P1002,P1224,-0.011866145411532133
P1002,P1225,-0.022409553884805793
P1002,P1226,-0.016844233090156306
P1002,P1229,-0.01684423309015632
P1002,P1230,0.1036837937756274
P1002,P1231,-0.02400249638944348
P1002,P1232,-0.011866145411532135
P1002,P1233,-0.008375021395589747
P1002,P1234,-0.014560190658208839
P1002,P1235,-0.011866145411532145
P1002,P1237,-0.02070788416406457
P1002,P1238,-0.022409553884805897
P1002,P1239,-0.014560190658208818
P1002,P1240,-0.014560190658208834
P1002,P1241,-0.02962394107875088
P1002,P1242,-0.011866145411532145
P1002,P1243,-0.016844233090156306
P1002,P1244,-0.016844233090156265
P1002,P1246,-0.008375021395589762
P1002,P1248,-0.02070788416406458
P1002,P1249,-0.016844233090156296
P1002,P1250,-0.011866145411532138
P1002,P1252,-0.030893504717453703
P1002,P1254,-0.011866145411532142
P1002,P1255,-0.016844233090156296
P1002,P1257,0.13801435423930017
P1002,P1258,0.1380143542393001
P1002,P1261,-0.011866145411532128
P1002,P1262,-0.014560190658208839
P1002,P1264,-0.011866145411532147
P1002,P1265,0.18490566037735828
P1002,P1267,-0.016844233090156282
P1002,P1268,-0.022409553884805897
P1002,P1269,-0.01684423309015632
P1002,P1270,-0.008375021395589755
P1002,P1271,-0.026938622922018214
P1002,P1272,-0.026938622922018225
P1002,P1273,-0.02070788416406455
P1002,P1274,-0.020707884164064577
P1002,P1275,
P1002,P1276,-0.011866145411532145
P1002,P1277,-0.020707884164064532
P1002,P1278,-0.016844233090156282
P1002,P1279,-0.0240024963894435
P1002,P1283,-0.02830795690229038
P1002,P1284,-0.01186614541153213
P1002,P1285,-0.02070788416406459
P1002,P1286,-0.024002496389443465
P1002,P1287,-0.02070788416406454
P1002,P1288,-0.022409553884805915
P1002,P1289,-0.022409553884805897
P1002,P1291,-0.03447507329866247
P1002,P1292,-0.025507216374642264
P1002,P1293,0.2475232411895504
P1002,P1295,-0.014560190658208846
P1002,P1297,-0.018867924528301865
P1002,P1298,-0.02400249638944348
P1002,P1300,0.30562387365745364
P1002,P1301,-0.014560190658208825
P1002,P1302,-0.029623941078750785
P1002,P1303,0.323337848909342
P1002,P1304,-0.008375021395589762
P1002,P1305,-0.01886792452830182
P1002,P1307,-0.014560190658208832
P1002,P1308,-0.024002496389443462
P1002,P1309,-0.024002496389443444
P1002,P1312,-0.02240955388480588
P1002,P1314,-0.014560190658208832
P1002,P1315,-0.028307956902290324
P1002,P1316,0.11852994085688026
P1002,P1317,-0.016844233090156313
P1002,P1319,-0.01456019065820881
P1002,P1320,-0.011866145411532138
P1002,P1321,-0.0168442330901563
P1002,P1323,-0.01684423309015629
P1002,P1324,-0.02962394107875082
P1002,P1325,-0.014560190658208844
P1002,P1328,-0.029623941078750823
P1002,P1329,-0.008375021395589754
P1002,P1330,-0.008375021395589762
P1002,P1331,
P1002,P1333,-0.02070788416406457
P1002,P1335,-0.01456019065820883
