product1,product2,correlation
P1000,P1097,-0.012295081967213127
P1000,P1098,-0.018936909921553943
P1000,P1099,-0.014226319992544067
P1000,P1100,-0.014226319992544069
P1000,P1101,-0.01749576022182938
P1000,P1103,-0.010018383904546872
P1000,P1104,-0.007069654022425896
P1000,P1105,-0.01229508196721315
P1000,P1106,-0.02028671636384807
P1000,P1108,-0.012295081967213161
P1000,P1109,-0.02613541867446573
P1000,P1110,
P1000,P1111,-0.016646923521734403
P1000,P1112,
P1000,P1113,-0.01229508196721318
P1000,P1114,-0.014226319992544095
P1000,P1116,
P1000,P1117,-0.007069654022425854
P1000,P1118,-0.010018383904546901
P1000,P1119,-0.014226319992544086
P1000,P1120,-0.010018383904546905
P1000,P1121,-0.015938338029960874
P1000,P1122,-0.01422631999254406
P1000,P1123,-0.0159383380299609
P1000,P1124,
P1000,P1125,-0.02277673878851447
P1000,P1126,
P1000,P1127,-0.015938338029960877
P1000,P1128,
P1000,P1130,-0.010018383904546862
P1000,P1132,-0.01001838390454685
P1000,P1134,-0.02028671636384822
P1000,P1135,-0.01229508196721314
P1000,P1137,-0.01229508196721313
P1000,P1138,-0.007069654022425825
P1000,P1139,-0.014226319992544095
P1000,P1140,-0.014226319992544109
P1000,P1143,-0.02028671636384814
P1000,P1147,-0.014226319992544074
P1000,P1150,-0.014226319992544074
P1000,P1151,-0.01893690992155398
P1000,P1152,-0.01229508196721317
P1000,P1153,-0.010018383904546844
P1000,P1156,-0.010018383904546811
P1000,P1158,-0.00706965402242587
P1000,P1160,-0.01229508196721315
P1000,P1161,-0.014226319992544022
P1000,P1162,-0.020286716363848156
P1000,P1163,-0.007069654022425926
P1000,P1164,-0.018936909921553977
P1000,P1165,-0.012295081967213127
P1000,P1167,-0.01229508196721314
P1000,P1168,-0.014226319992544036
P1000,P1169,-0.02277673878851446
P1000,P1171,-0.014226319992544074
P1000,P1172,-0.022776738788514408
P1000,P1173,-0.012295081967213184
P1000,P1174,0.4265313520426201
P1000,P1175,-0.012295081967213134
P1000,P1176,-0.010018383904546922
P1000,P1177,-0.020286716363848198
P1000,P1178,-0.01893690992155402
P1000,P1179,-0.01749576022182937
P1000,P1181,-0.015938338029960857
P1000,P1183,-0.012295081967213092
P1000,P1184,-0.018936909921553984
P1000,P1185,-0.014226319992544098
P1000,P1186,-0.012295081967213165
P1000,P1189,-0.012295081967213137
P1000,P1191,-0.01749576022182939
P1000,P1193,-0.020286716363848212
P1000,P1195,-0.020286716363848153
P1000,P1196,-0.020286716363848236
P1000,P1197,-0.017495760221829432
P1000,P1200,-0.015938338029960905
P1000,P1202,-0.014226319992544038
P1000,P1203,-0.01749576022182935
P1000,P1205,-0.007069654022425926
P1000,P1206,0.5714238530338497
P1000,P1207,-0.01893690992155396
P1000,P1208,-0.020719496970755143
P1000,P1210,
P1000,P1211,-0.015938338029960905
P1000,P1212,-0.012295081967213161
P1000,P1213,-0.010018383904546832
P1000,P1214,-0.010018383904546947
P1000,P1215,-0.014226319992544076
P1000,P1216,-0.01001838390454689
P1000,P1218,-0.012295081967213121
P1000,P1219,-0.018936909921553963
P1000,P1220,-0.014226319992544064
P1000,P1222,-0.01229508196721314
P1000,P1223,-0.01893690992155399
P1000,P1224,-0.01893690992155401
P1000,P1226,-0.0070696540224258544
P1000,P1227,-0.01893690992155397
P1000,P1228,-0.014226319992544085
P1000,P1229,-0.012295081967213175
P1000,P1230,-0.010018383904546901
P1000,P1231,-0.02918231329049277
P1000,P1232,-0.007069654022425854
P1000,P1233,-0.007069654022425886
P1000,P1236,-0.0070696540224258544
P1000,P1238,-0.014226319992544076
P1000,P1239,-0.018936909921553977
P1000,P1240,-0.00706965402242582
P1000,P1241,-0.012295081967213104
P1000,P1242,-0.010018383904546855
P1000,P1243,-0.014226319992544105
P1000,P1245,-0.01893690992155399
P1000,P1250,-0.014226319992544067
P1000,P1251,-0.01893690992155395
P1000,P1252,-0.014226319992544026
P1000,P1253,-0.01749576022182938
P1000,P1254,-0.014226319992544083
P1000,P1255,-0.01749576022182938
P1000,P1257,-0.02156246911627731
P1000,P1261,-0.012295081967213184
P1000,P1262,-0.014226319992544059
P1000,P1264,-0.0239390027863318
P1000,P1266,-0.012295081967213151
P1000,P1267,-0.02156246911627734
P1000,P1268,-0.01001838390454687
P1000,P1269,-0.012295081967213118
P1000,P1270,0.2785987665206525
P1000,P1271,-0.012295081967213163
P1000,P1272,-0.017495760221829387
P1000,P1273,-0.015938338029960898
P1000,P1275,-0.020286716363848073
P1000,P1276,-0.01893690992155391
P1000,P1278,-0.012295081967213175
P1000,P1281,-0.01593833802996086
P1000,P1282,-0.007069654022425922
P1000,P1283,-0.010018383904546877
P1000,P1284,-0.01893690992155393
P1000,P1286,-0.018936909921553963
P1000,P1287,-0.012295081967213172
P1000,P1288,-0.010018383904546924
P1000,P1290,-0.00706965402242586
P1000,P1291,-0.017495760221829398
P1000,P1292,-0.0142263199925441
P1000,P1293,-0.014226319992544124
P1000,P1296,-0.012295081967213154
P1000,P1298,-0.007069654022425909
P1000,P1299,0.2785987665206525
P1000,P1300,-0.015938338029960926
P1000,P1301,-0.015938338029960874
P1000,P1302,-0.020286716363848212
P1000,P1303,-0.007069654022425921
P1000,P1307,-0.015938338029960867
P1000,P1309,-0.010018383904546827
P1000,P1311,-0.010018383904546936
P1000,P1312,-0.01229508196721313
P1000,P1313,-0.010018383904546917
P1000,P1314,-0.014226319992544036
P1000,P1316,-0.018936909921553974
P1000,P1317,-0.01593833802996087
P1000,P1319,-0.014226319992544095
P1000,P1320,-0.01749576022182938
P1000,P1321,-0.01749576022182937
P1000,P1323,-0.01229508196721318
P1000,P1324,-0.010018383904546804
P1000,P1325,-0.021562469116277322
P1000,P1326,-0.012295081967213196
P1000,P1328,-0.01229508196721314
P1000,P1329,-0.014226319992544065
P1000,P1331,
P1000,P1335,-0.012295081967213196
P1000,P1337,-0.01749576022182938
P1000,P1338,-0.0174957602218294
P1000,P1339,-0.00706965402242586
P1000,P1340,0.6625683060109279
P1000,P1342,-0.014226319992544038
P1000,P1343,-0.012295081967213147
P1000,P1344,-0.022776738788514425
P1000,P1345,-0.012295081967213127
P1000,P1347,-0.010018383904546934
P1000,P1348,-0.022776738788514432
P1000,P1349,-0.02028671636384819
P1000,P1350,-0.018936909921553977
P1000,P1351,-0.010018383904546823
P1000,P1352,-0.020286716363848156
P1000,P1353,-0.012295081967213172
P1000,P1355,-0.00706965402242586
P1000,P1357,-0.03014576136061916
P1001,P1002,-0.01422631999254411
P1001,P1004,-0.01001838390454684
P1001,P1005,0.2225849494888285
P1001,P1006,-0.015938338029960926
P1001,P1008,-0.015938338029960895
P1001,P1010,-0.02028671636384809
P1001,P1011,-0.01893690992155397
P1001,P1014,-0.015104838966911468
P1001,P1017,-0.014226319992544072
P1001,P1018,-0.007069654022425866
P1001,P1020,-0.012295081967213102
P1001,P1021,-0.014226319992544072
P1001,P1022,-0.012295081967213083
P1001,P1024,-0.01593833802996088
P1001,P1026,-0.014226319992544032
P1001,P1027,-0.010018383904546957
P1001,P1028,-0.01893690992155401
P1001,P1029,-0.014226319992544131
P1001,P1030,-0.015938338029960905
P1001,P1031,-0.012295081967213076
P1001,P1034,-0.02028671636384819
P1001,P1036,-0.014226319992544112
P1001,P1037,-0.015938338029960905
P1001,P1038,-0.014226319992544131
P1001,P1039,-0.014226319992544098
P1001,P1040,0.15524080594772738
P1001,P1041,-0.010018383904546955
P1001,P1046,-0.012295081967213078
P1001,P1050,-0.018936909921553922
P1001,P1051,-0.014226319992544064
P1001,P1053,-0.010018383904546836
P1001,P1054,-0.012295081967213076
P1001,P1055,-0.021562469116277332
P1001,P1056,-0.01422631999254408
P1001,P1057,-0.014226319992544083
P1001,P1058,-0.01510483896691148
P1001,P1060,-0.014226319992544102
P1001,P1063,-0.014226319992544078
P1001,P1064,-0.010018383904546953
P1001,P1065,-0.017495760221829346
P1001,P1066,-0.012295081967213139
P1001,P1067,-0.014226319992544062
P1001,P1068,-0.018936909921553936
P1001,P1072,-0.017495760221829394
P1001,P1073,-0.014226319992544083
P1001,P1076,-0.021562469116277343
P1001,P1077,-0.014226319992544086
P1001,P1078,-0.022776738788514467
P1001,P1081,-0.026135418674465796
P1001,P1082,-0.01229508196721316
P1001,P1083,-0.021562469116277336
P1001,P1084,-0.01893690992155397
P1001,P1088,-0.012295081967213094
P1001,P1090,-0.007069654022425831
P1001,P1091,-0.014226319992544076
P1001,P1092,-0.01893690992155394
P1001,P1093,-0.010018383904546855
P1001,P1094,-0.010018383904546953
P1001,P1095,-0.015938338029960895
P1001,P1096,-0.01001838390454691
P1001,P1097,-0.01229508196721309
P1001,P1098,-0.01893690992155394
P1001,P1099,-0.01422631999254408
P1001,P1100,-0.014226319992544088
P1001,P1101,0.22258494948882834
P1001,P1103,-0.010018383904546872
P1001,P1104,-0.0070696540224259065
P1001,P1105,-0.012295081967213102
P1001,P1106,-0.020286716363848118
P1001,P1108,-0.012295081967213134
P1001,P1109,-0.026135418674465744
P1001,P1110,
P1001,P1111,-0.016646923521734403
P1001,P1112,
P1001,P1113,-0.012295081967213168
P1001,P1114,-0.014226319992544104
P1001,P1116,
P1001,P1117,-0.007069654022425853
P1001,P1118,-0.010018383904546901
P1001,P1119,-0.014226319992544091
P1001,P1120,-0.010018383904546903
P1001,P1121,-0.015938338029960874
P1001,P1122,-0.014226319992544086
P1001,P1123,-0.015938338029960895
P1001,P1124,
P1001,P1125,-0.022776738788514463
P1001,P1126,
P1001,P1127,-0.015938338029960874
P1001,P1128,
P1001,P1130,-0.01001838390454686
P1001,P1132,-0.010018383904546856
P1001,P1134,-0.02028671636384822
P1001,P1135,-0.012295081967213106
P1001,P1137,-0.012295081967213092
P1001,P1138,-0.007069654022425824
P1001,P1139,-0.014226319992544104
P1001,P1140,0.5714238530338505
P1001,P1143,-0.020286716363848132
P1001,P1147,-0.014226319992544091
P1001,P1150,-0.014226319992544072
P1001,P1151,-0.018936909921553984
P1001,P1152,-0.01229508196721316
P1001,P1153,-0.010018383904546851
P1001,P1156,-0.01001838390454682
P1001,P1158,-0.007069654022425869
P1001,P1160,-0.012295081967213144
P1001,P1161,-0.014226319992544059
P1001,P1162,-0.02028671636384819
P1001,P1163,-0.007069654022425936
P1001,P1164,-0.018936909921553977
P1001,P1165,-0.01229508196721307
P1001,P1167,-0.01229508196721308
P1001,P1168,-0.014226319992544045
P1001,P1169,-0.022776738788514446
P1001,P1171,-0.014226319992544081
P1001,P1172,-0.022776738788514415
P1001,P1173,-0.012295081967213154
P1001,P1174,-0.018936909921553988
P1001,P1175,-0.012295081967213095
P1001,P1176,-0.01001838390454692
P1001,P1177,0.18849740621408717
P1001,P1178,-0.018936909921554012
P1001,P1179,-0.01749576022182932
P1001,P1181,-0.015938338029960867
P1001,P1183,-0.012295081967213057
P1001,P1184,-0.01893690992155399
P1001,P1185,0.27859876652065246
P1001,P1186,-0.01229508196721316
P1001,P1189,-0.012295081967213075
P1001,P1191,-0.01749576022182938
P1001,P1193,0.18849740621408723
P1001,P1195,-0.0202867163638482
P1001,P1196,-0.02028671636384825
P1001,P1197,-0.01749576022182937
P1001,P1200,-0.015938338029960898
P1001,P1202,0.2785987665206535
P1001,P1203,-0.017495760221829297
P1001,P1205,-0.007069654022425936
P1001,P1206,-0.014226319992544093
P1001,P1207,0.4265313520426185
P1001,P1208,-0.02071949697075514
P1001,P1210,
P1001,P1211,-0.015938338029960898
P1001,P1212,-0.01229508196721316
P1001,P1213,-0.010018383904546832
P1001,P1214,-0.01001838390454696
P1001,P1215,-0.01422631999254408
P1001,P1216,-0.01001838390454689
P1001,P1218,-0.012295081967213059
P1001,P1219,-0.018936909921553967
P1001,P1220,-0.014226319992544086
P1001,P1222,-0.012295081967213147
P1001,P1223,-0.018936909921553984
P1001,P1224,-0.01893690992155401
P1001,P1226,-0.007069654022425854
P1001,P1227,-0.01893690992155397
P1001,P1228,-0.014226319992544097
P1001,P1229,-0.012295081967213168
P1001,P1230,-0.0100183839045469
P1001,P1231,-0.029182313290492763
P1001,P1232,-0.007069654022425853
P1001,P1233,-0.007069654022425895
P1001,P1236,-0.007069654022425854
P1001,P1238,-0.01422631999254408
P1001,P1239,-0.018936909921553984
P1001,P1240,-0.007069654022425819
P1001,P1241,-0.012295081967213066
P1001,P1242,-0.01001838390454686
P1001,P1243,-0.014226319992544104
P1001,P1245,-0.01893690992155399
P1001,P1250,-0.014226319992544085
P1001,P1251,-0.01893690992155395
P1001,P1252,-0.014226319992544062
P1001,P1253,-0.01749576022182938
P1001,P1254,-0.014226319992544085
P1001,P1255,-0.01749576022182938
P1001,P1257,-0.02156246911627732
P1001,P1261,-0.012295081967213175
P1001,P1262,-0.014226319992544081
P1001,P1264,-0.02393900278633179
P1001,P1266,-0.012295081967213115
P1001,P1267,0.17569419279929702
P1001,P1268,-0.01001838390454687
P1001,P1269,-0.012295081967213078
P1001,P1270,-0.014226319992544097
P1001,P1271,-0.012295081967213154
P1001,P1272,-0.017495760221829377
P1001,P1273,-0.01593833802996089
P1001,P1275,-0.020286716363848125
P1001,P1276,-0.01893690992155391
P1001,P1278,-0.012295081967213177
P1001,P1281,-0.01593833802996087
P1001,P1282,-0.0070696540224259325
P1001,P1283,-0.010018383904546875
P1001,P1284,-0.01893690992155393
P1001,P1286,0.4265313520426172
P1001,P1287,-0.012295081967213132
P1001,P1288,-0.010018383904546922
P1001,P1290,-0.007069654022425859
P1001,P1291,-0.01749576022182934
P1001,P1292,-0.014226319992544097
P1001,P1293,-0.014226319992544144
P1001,P1296,-0.012295081967213116
P1001,P1298,-0.007069654022425919
P1001,P1299,-0.014226319992544104
P1001,P1300,-0.015938338029960926
P1001,P1301,-0.015938338029960874
P1001,P1302,-0.02028671636384821
P1001,P1303,-0.007069654022425932
P1001,P1307,-0.015938338029960877
P1001,P1309,-0.010018383904546837
P1001,P1311,-0.010018383904546948
P1001,P1312,-0.01229508196721309
P1001,P1313,-0.010018383904546915
P1001,P1314,-0.01422631999254406
P1001,P1316,-0.018936909921553977
P1001,P1317,-0.015938338029960874
P1001,P1319,-0.014226319992544093
P1001,P1320,-0.017495760221829356
P1001,P1321,-0.017495760221829335
P1001,P1323,-0.01229508196721317
P1001,P1324,-0.010018383904546811
P1001,P1325,-0.02156246911627732
P1001,P1326,-0.012295081967213189
P1001,P1328,-0.012295081967213127
P1001,P1329,-0.014226319992544083
P1001,P1331,
P1001,P1335,-0.012295081967213186
P1001,P1337,-0.017495760221829342
P1001,P1338,-0.01749576022182934
P1001,P1339,-0.007069654022425859
P1001,P1340,-0.01229508196721306
P1001,P1342,-0.014226319992544036
P1001,P1343,-0.012295081967213102
P1001,P1344,-0.02277673878851444
P1001,P1345,-0.01229508196721308
P1001,P1347,-0.010018383904546943
P1001,P1348,-0.022776738788514432
P1001,P1349,-0.020286716363848205
P1001,P1350,-0.018936909921553974
P1001,P1351,-0.010018383904546834
P1001,P1352,0.18849740621408764
P1001,P1353,-0.012295081967213163
P1001,P1355,-0.007069654022425859
P1001,P1357,-0.030145761360619153
P1002,P1004,-0.01159201179905116
P1002,P1005,-0.020243889718856867
P1002,P1006,-0.018441836953035636
P1002,P1008,-0.018441836953035768
P1002,P1010,-0.023473232578659842
P1002,P1011,0.5579583181679894
P1002,P1014,-0.017477416836436187
P1002,P1017,-0.016460905349794226
P1002,P1018,-0.008180113042581174
P1002,P1020,-0.014226319992544104
P1002,P1021,-0.016460905349794178
P1002,P1022,-0.014226319992544218
P1002,P1024,-0.018441836953035882
P1002,P1026,-0.01646090534979421
P1002,P1027,-0.011592011799051057
P1002,P1028,-0.02191140660407269
P1002,P1029,-0.016460905349794143
P1002,P1030,-0.01844183695303579
P1002,P1031,-0.014226319992544183
P1002,P1034,-0.023473232578659926
P1002,P1036,0.7458847736625539
P1002,P1037,-0.01844183695303578
P1002,P1038,-0.016460905349794143
P1002,P1039,-0.01646090534979424
P1002,P1040,-0.027699198333848214
P1002,P1041,-0.011592011799051071
P1002,P1046,-0.014226319992544126
P1002,P1050,-0.02191140660407259
P1002,P1051,-0.016460905349794268
P1002,P1053,-0.011592011799051173
P1002,P1054,-0.01422631999254419
P1002,P1055,-0.024949372952170618
P1002,P1056,-0.016460905349794233
P1002,P1057,-0.016460905349794174
P1002,P1058,-0.017477416836436208
P1002,P1060,-0.016460905349794195
P1002,P1063,-0.01646090534979429
P1002,P1064,-0.011592011799051078
P1002,P1065,-0.02024388971885689
P1002,P1066,-0.014226319992544024
P1002,P1067,-0.0164609053497942
P1002,P1068,-0.02191140660407258
P1002,P1072,-0.02024388971885712
P1002,P1073,-0.016460905349794146
P1002,P1076,-0.024949372952170673
P1002,P1077,-0.016460905349794212
P1002,P1078,-0.026354372850548712
P1002,P1081,-0.03024061410843444
P1002,P1082,-0.014226319992544227
P1002,P1083,-0.024949372952170704
P1002,P1084,-0.021911406604072682
P1002,P1088,-0.014226319992544083
P1002,P1090,-0.008180113042581197
P1002,P1091,-0.016460905349794153
P1002,P1092,-0.021911406604072727
P1002,P1093,-0.011592011799051127
P1002,P1094,-0.011592011799051082
P1002,P1095,-0.0184418369530358
P1002,P1096,-0.01159201179905109
P1002,P1097,-0.014226319992544081
P1002,P1098,-0.021911406604072616
P1002,P1099,-0.016460905349794157
P1002,P1100,-0.01646090534979415
P1002,P1101,-0.020243889718856933
P1002,P1103,-0.011592011799051095
P1002,P1104,-0.008180113042581143
P1002,P1105,-0.014226319992544109
P1002,P1106,-0.023473232578659953
P1002,P1108,-0.01422631999254412
P1002,P1109,-0.03024061410843437
P1002,P1110,
P1002,P1111,-0.019261722820810134
P1002,P1112,
P1002,P1113,-0.014226319992544064
P1002,P1114,-0.01646090534979411
P1002,P1116,
P1002,P1117,-0.00818011304258118
P1002,P1118,-0.011592011799051104
P1002,P1119,-0.016460905349794178
P1002,P1120,-0.011592011799051083
P1002,P1121,-0.018441836953035806
P1002,P1122,-0.016460905349794185
P1002,P1123,-0.01844183695303576
P1002,P1124,
P1002,P1125,-0.026354372850548723
P1002,P1126,
P1002,P1127,-0.018441836953035813
P1002,P1128,
P1002,P1130,-0.01159201179905113
P1002,P1132,-0.011592011799051127
P1002,P1134,-0.023473232578659887
P1002,P1135,-0.01422631999254407
P1002,P1137,-0.014226319992544182
P1002,P1138,-0.008180113042581203
P1002,P1139,-0.016460905349794122
P1002,P1140,-0.016460905349794216
P1002,P1143,-0.023473232578659756
P1002,P1147,-0.01646090534979422
P1002,P1150,-0.016460905349794202
P1002,P1151,-0.02191140660407273
P1002,P1152,-0.014226319992544078
P1002,P1153,-0.011592011799051139
P1002,P1156,-0.011592011799051184
P1002,P1158,-0.008180113042581177
P1002,P1160,-0.014226319992544097
P1002,P1161,-0.016460905349794292
P1002,P1162,-0.023473232578659835
P1002,P1163,-0.008180113042581122
P1002,P1164,-0.021911406604072675
P1002,P1165,-0.014226319992544197
P1002,P1167,-0.014226319992544234
P1002,P1168,-0.016460905349794247
P1002,P1169,-0.026354372850548712
P1002,P1171,-0.016460905349794146
P1002,P1172,-0.026354372850548775
P1002,P1173,-0.01422631999254418
P1002,P1174,-0.02191140660407276
P1002,P1175,-0.01422631999254411
P1002,P1176,-0.011592011799051114
P1002,P1177,-0.023473232578659776
P1002,P1178,-0.02191140660407271
P1002,P1179,-0.0202438897188569
P1002,P1181,-0.018441836953035896
P1002,P1183,-0.014226319992544093
P1002,P1184,-0.02191140660407275
P1002,P1185,-0.016460905349794126
P1002,P1186,-0.014226319992544076
P1002,P1189,-0.01422631999254423
P1002,P1191,-0.020243889718856805
P1002,P1193,-0.02347323257865978
P1002,P1195,-0.0234732325786599
P1002,P1196,-0.02347323257865993
P1002,P1197,-0.020243889718857093
P1002,P1200,0.20931484941695896
P1002,P1202,-0.016460905349794358
P1002,P1203,-0.02024388971885708
P1002,P1205,-0.008180113042581122
P1002,P1206,-0.016460905349794275
P1002,P1207,-0.0219114066040726
P1002,P1208,-0.023973991777894447
P1002,P1210,
P1002,P1211,-0.018441836953035796
P1002,P1212,-0.01422631999254403
P1002,P1213,-0.011592011799051123
P1002,P1214,-0.011592011799051056
P1002,P1215,0.7458847736625478
P1002,P1216,-0.0115920117990511
P1002,P1218,-0.014226319992544203
P1002,P1219,-0.021911406604072668
P1002,P1220,-0.01646090534979419
P1002,P1222,-0.014226319992544069
P1002,P1223,-0.02191140660407267
P1002,P1224,-0.02191140660407269
P1002,P1226,-0.008180113042581177
P1002,P1227,-0.021911406604072703
P1002,P1228,-0.01646090534979422
P1002,P1229,-0.014226319992544105
P1002,P1230,-0.01159201179905109
P1002,P1231,-0.03376609672878151
P1002,P1232,-0.00818011304258118
P1002,P1233,-0.00818011304258115
P1002,P1236,-0.008180113042581177
P1002,P1238,0.7458847736625487
P1002,P1239,-0.02191140660407273
P1002,P1240,-0.00818011304258121
P1002,P1241,-0.014226319992544123
P1002,P1242,-0.011592011799051106
P1002,P1243,-0.01646090534979421
P1002,P1245,-0.02191140660407267
P1002,P1250,-0.016460905349794167
P1002,P1251,-0.02191140660407274
P1002,P1252,-0.016460905349794316
P1002,P1253,-0.020243889718856843
P1002,P1254,-0.01646090534979417
P1002,P1255,-0.02024388971885685
P1002,P1257,-0.024949372952170753
P1002,P1261,-0.014226319992544074
P1002,P1262,-0.016460905349794348
P1002,P1264,-0.027699198333848256
P1002,P1266,-0.014226319992544173
P1002,P1267,-0.0249493729521706
P1002,P1268,-0.011592011799051121
P1002,P1269,-0.014226319992544078
P1002,P1270,-0.01646090534979422
P1002,P1271,-0.014226319992544064
P1002,P1272,-0.020243889718856847
P1002,P1273,-0.018441836953035813
P1002,P1275,-0.023473232578659874
P1002,P1276,-0.021911406604072613
P1002,P1278,-0.014226319992544109
P1002,P1281,-0.0184418369530358
P1002,P1282,-0.008180113042581122
P1002,P1283,-0.0115920117990511
P1002,P1284,-0.02191140660407258
P1002,P1286,-0.02191140660407273
P1002,P1287,-0.014226319992544102
P1002,P1288,-0.011592011799051113
P1002,P1290,-0.008180113042581176
P1002,P1291,-0.02024388971885699
P1002,P1292,-0.016460905349794126
P1002,P1293,-0.016460905349794
P1002,P1296,-0.014226319992544064
P1002,P1298,-0.008180113042581132
P1002,P1299,-0.016460905349794195
P1002,P1300,-0.018441836953035678
P1002,P1301,-0.018441836953035792
P1002,P1302,-0.02347323257865986
P1002,P1303,-0.008180113042581124
P1002,P1307,-0.01844183695303583
P1002,P1309,-0.011592011799051146
P1002,P1311,-0.011592011799051087
P1002,P1312,-0.01422631999254414
P1002,P1313,-0.011592011799051097
P1002,P1314,-0.016460905349794275
P1002,P1316,-0.021911406604072734
P1002,P1317,-0.018441836953035747
P1002,P1319,-0.016460905349794126
P1002,P1320,-0.020243889718856913
P1002,P1321,-0.020243889718856867
P1002,P1323,-0.014226319992544083
P1002,P1324,0.3463113524966477
P1002,P1325,-0.024949372952170645
P1002,P1326,-0.014226319992544215
P1002,P1328,-0.014226319992544057
P1002,P1329,-0.01646090534979429
P1002,P1331,
P1002,P1335,-0.014226319992544215
P1002,P1337,-0.020243889718856874
P1002,P1338,-0.020243889718856916
P1002,P1339,-0.008180113042581176
P1002,P1340,-0.014226319992544123
P1002,P1342,-0.01646090534979426
P1002,P1343,-0.014226319992544064
P1002,P1344,-0.02635437285054879
P1002,P1345,-0.014226319992544085
P1002,P1347,-0.011592011799051095
P1002,P1348,-0.026354372850548768
P1002,P1349,-0.023473232578659825
P1002,P1350,-0.021911406604072675
P1002,P1351,0.3463113524966479
P1002,P1352,-0.023473232578659867
P1002,P1353,-0.014226319992544078
P1002,P1355,-0.008180113042581176
P1002,P1357,-0.03488087746618302
P1004,P1005,-0.01425604506514042
P1004,P1006,-0.012987012987012832
P1004,P1008,-0.012987012987012943
P1004,P1010,-0.016530195832581984
P1004,P1011,-0.015430334996209143
P1004,P1014,-0.012307854147732831
P1004,P1017,-0.011592011799051108
P1004,P1018,-0.005760555989610803
P1004,P1020,-0.010018383904546846
P1004,P1021,-0.011592011799051111
P1004,P1022,-0.010018383904546957
P1004,P1024,-0.012987012987012964
P1004,P1026,0.34631135249665185
P1004,P1027,-0.008163265306122453
P1004,P1028,-0.015430334996209154
P1004,P1029,-0.011592011799051132
P1004,P1030,-0.012987012987012967
P1004,P1031,-0.010018383904546934
P1004,P1034,-0.01653019583258215
P1004,P1036,-0.011592011799051154
P1004,P1037,-0.012987012987012929
P1004,P1038,-0.01159201179905113
P1004,P1039,-0.011592011799051146
P1004,P1040,-0.01950618311004631
P1004,P1041,-0.00816326530612246
P1004,P1046,-0.010018383904546903
P1004,P1050,-0.015430334996209237
P1004,P1051,-0.011592011799051123
P1004,P1053,-0.008163265306122429
P1004,P1054,-0.010018383904546934
P1004,P1055,-0.0175697156076598
P1004,P1056,-0.011592011799051134
P1004,P1057,-0.01159201179905113
P1004,P1058,-0.012307854147732833
P1004,P1060,-0.011592011799051153
P1004,P1063,-0.01159201179905114
P1004,P1064,-0.008163265306122457
P1004,P1065,0.27918088252566603
P1004,P1066,-0.010018383904546816
P1004,P1067,-0.011592011799051085
P1004,P1068,-0.015430334996209235
P1004,P1072,-0.014256045065140607
P1004,P1073,-0.011592011799051097
P1004,P1076,-0.017569715607659808
P1004,P1077,-0.01159201179905112
P1004,P1078,-0.018559137213189414
P1004,P1081,-0.021295885499998
P1004,P1082,-0.010018383904546907
P1004,P1083,-0.017569715607659797
P1004,P1084,0.2568048610083402
P1004,P1088,-0.010018383904546842
P1004,P1090,-0.005760555989610787
P1004,P1091,-0.0115920117990511
P1004,P1092,-0.015430334996209251
P1004,P1093,-0.008163265306122427
