product1,product2,correlation
P1001,P1201,-0.02145922746781122
P1001,P1202,-0.02355801393834493
P1001,P1204,-0.01915266041987805
P1001,P1205,-0.009515527498634114
P1001,P1206,-0.019152660419878117
P1001,P1208,-0.016551362019346372
P1001,P1209,-0.025500580782341083
P1001,P1210,-0.016551362019346372
P1001,P1212,-0.019152660419878054
P1001,P1213,-0.02145922746781119
P1001,P1217,0.14790336853757863
P1001,P1219,-0.023558013938344915
P1001,P1222,-0.013485468471532721
P1001,P1223,-0.01655136201934637
P1001,P1224,-0.019152660419877995
P1001,P1228,0.6645973165697695
P1001,P1229,-0.016551362019346365
P1001,P1232,-0.023558013938344922
P1001,P1233,-0.01655136201934637
P1001,P1235,-0.01655136201934637
P1001,P1237,-0.016551362019346372
P1001,P1239,-0.01655136201934637
P1001,P1240,-0.016551362019346365
P1001,P1241,-0.01915266041987809
P1001,P1242,-0.01655136201934637
P1001,P1243,-0.021459227467811315
P1001,P1244,-0.023558013938344946
P1001,P1246,-0.019152660419878165
P1001,P1247,-0.016551362019346372
P1001,P1248,-0.019152660419878134
P1001,P1249,-0.025500580782340992
P1001,P1251,-0.03375541448627785
P1001,P1252,0.12455333209755587
P1001,P1254,-0.03521173775771328
P1001,P1255,-0.01348546847153279
P1001,P1256,-0.01348546847153275
P1001,P1257,-0.019152660419877968
P1001,P1258,-0.019152660419878002
P1001,P1259,-0.01655136201934636
P1001,P1263,-0.019152660419878058
P1001,P1264,-0.025500580782341045
P1001,P1265,-0.019152660419877964
P1001,P1266,-0.023558013938344897
P1001,P1269,-0.027904062438535767
P1001,P1270,-0.019152660419877992
P1001,P1272,-0.021459227467811117
P1001,P1275,-0.027320466905305155
P1001,P1278,-0.01915266041987806
P1001,P1279,-0.03375541448627782
P1001,P1280,-0.019152660419878047
P1001,P1281,-0.030678888297731754
P1001,P1285,-0.019152660419878068
P1001,P1288,-0.019152660419877968
P1001,P1290,-0.016551362019346358
P1001,P1292,-0.019152660419878145
P1001,P1293,-0.01655136201934637
P1001,P1295,-0.009515527498634036
P1001,P1297,-0.01915266041987802
P1001,P1300,-0.009515527498634067
P1001,P1301,-0.021459227467811252
P1001,P1302,-0.01348546847153282
P1001,P1303,-0.023558013938344904
P1001,P1304,-0.016551362019346372
P1001,P1305,-0.019152660419878068
P1001,P1308,-0.025500580782341117
P1001,P1309,-0.02355801393834492
P1001,P1311,-0.01655136201934637
P1001,P1312,-0.02145922746781128
P1001,P1313,-0.01655136201934637
P1001,P1315,-0.01655136201934637
P1001,P1316,-0.0191526604198781
P1001,P1318,0.0878938102963574
P1001,P1319,-0.025500580782341072
P1001,P1320,-0.030678888297731674
P1001,P1321,-0.009515527498634047
P1001,P1322,-0.019152660419878006
P1001,P1323,-0.023558013938344908
P1001,P1324,-0.019152660419878093
P1001,P1325,-0.019152660419878006
P1001,P1326,-0.01348546847153268
P1001,P1327,-0.01655136201934637
P1001,P1328,-0.00951552749863404
P1001,P1329,-0.02550058078234103
P1001,P1330,-0.019152660419878093
P1001,P1333,-0.01655136201934637
P1001,P1335,-0.0235580139383449
P1001,P1336,-0.01655136201934636
P1001,P1337,-0.01655136201934636
P1001,P1338,-0.016551362019346372
P1001,P1339,-0.023558013938344915
P1001,P1341,0.5371227177942653
P1001,P1342,-0.01915266041987807
P1001,P1346,-0.019152660419878023
P1001,P1348,-0.023558013938344904
P1001,P1349,-0.013485468471532848
P1001,P1351,-0.019152660419878
P1001,P1352,-0.02732046690530497
P1001,P1353,-0.01655136201934637
P1001,P1355,-0.01348546847153264
P1001,P1357,-0.023558013938344897
P1001,P1358,-0.02732046690530487
P1003,P1005,-0.0227596247332972
P1003,P1006,-0.017094017094016957
P1003,P1007,-0.014772321916924097
P1003,P1008,
P1003,P1009,-0.024383898531981647
P1003,P1010,-0.014772321916924094
P1003,P1013,-0.017094017094016957
P1003,P1015,-0.01709401709401701
P1003,P1016,-0.02438389853198168
P1003,P1017,-0.017094017094017033
P1003,P1019,-0.02102585667655895
P1003,P1020,-0.021025856676558853
P1003,P1021,-0.020004858912961318
P1003,P1022,-0.01709401709401701
P1003,P1027,-0.014772321916924114
P1003,P1028,-0.01203596907790185
P1003,P1029,-0.012035969077901974
P1003,P1031,-0.01709401709401695
P1003,P1033,-0.024383898531981658
P1003,P1034,-0.017094017094016964
P1003,P1035,-0.012035969077901885
P1003,P1036,-0.02591943798973536
P1003,P1037,-0.028780973588105854
P1003,P1038,-0.021025856676558884
P1003,P1039,-0.017094017094016957
P1003,P1040,-0.014772321916924092
P1003,P1041,-0.014772321916924182
P1003,P1044,-0.01709401709401696
P1003,P1046,-0.017094017094016967
P1003,P1048,-0.031426968052735454
P1003,P1049,
P1003,P1051,-0.017094017094016926
P1003,P1052,-0.012035969077901935
P1003,P1054,-0.017094017094016957
P1003,P1055,-0.021025856676558874
P1003,P1056,-0.02102585667655894
P1003,P1058,-0.012035969077901885
P1003,P1059,
P1003,P1061,-0.01477232191692411
P1003,P1062,-0.014772321916924104
P1003,P1064,-0.019152660419878068
P1003,P1067,-0.025919437989735394
P1003,P1069,-0.021025856676558846
P1003,P1071,-0.01709401709401702
P1003,P1072,-0.021025856676558968
P1003,P1074,-0.019152660419878127
P1003,P1075,-0.017094017094017016
P1003,P1076,-0.017094017094016947
P1003,P1079,-0.024383898531981644
P1003,P1080,-0.014772321916924146
P1003,P1082,-0.014772321916924088
P1003,P1083,-0.014772321916924156
P1003,P1085,-0.02591943798973536
P1003,P1086,-0.008492741277416508
P1003,P1087,-0.014772321916924108
P1003,P1090,-0.02102585667655887
P1003,P1092,0.23717948717948478
P1003,P1093,-0.008492741277416489
P1003,P1095,-0.012035969077901904
P1003,P1096,-0.021025856676558912
P1003,P1097,-0.008492741277416572
P1003,P1098,-0.008492741277416505
P1003,P1099,-0.017094017094016957
P1003,P1101,-0.01477232191692414
P1003,P1102,-0.012035969077901885
P1003,P1103,-0.01709401709401698
P1003,P1104,
P1003,P1105,-0.01203596907790193
P1003,P1107,-0.024383898531981654
P1003,P1108,-0.017094017094016967
P1003,P1109,-0.017094017094016974
P1003,P1111,-0.022759624733297238
P1003,P1112,0.4613755210454958
P1003,P1113,-0.02438389853198163
P1003,P1115,-0.008492741277416524
P1003,P1116,-0.00849274127741649
P1003,P1117,-0.008492741277416498
P1003,P1118,-0.014772321916924088
P1003,P1119,-0.021025856676558888
P1003,P1120,-0.01477232191692411
P1003,P1121,-0.012035969077901887
P1003,P1123,-0.017094017094016953
P1003,P1124,-0.022759624733297273
P1003,P1126,-0.01709401709401699
P1003,P1128,-0.014772321916924092
P1003,P1129,-0.017094017094017002
P1003,P1130,-0.02102585667655884
P1003,P1134,-0.014772321916924092
P1003,P1136,-0.008492741277416473
P1003,P1138,-0.014772321916924179
P1003,P1139,-0.008492741277416524
P1003,P1140,-0.014772321916924059
P1003,P1141,-0.01477232191692414
P1003,P1143,-0.01709401709401702
P1003,P1145,-0.00849274127741648
P1003,P1146,-0.014772321916924095
P1003,P1147,0.7457264957264961
P1003,P1148,-0.01915266041987803
P1003,P1150,-0.008492741277416543
P1003,P1152,-0.014772321916924114
P1003,P1153,-0.008492741277416496
P1003,P1154,0.2782120627687405
P1003,P1157,-0.014772321916924142
P1003,P1158,-0.017094017094016974
P1003,P1159,0.5196818374628613
P1003,P1160,-0.022759624733297252
P1003,P1163,-0.01915266041987803
P1003,P1164,0.3460341109896828
P1003,P1166,-0.017094017094016974
P1003,P1167,-0.017094017094016895
P1003,P1168,-0.014772321916924127
P1003,P1169,-0.028780973588105854
P1003,P1170,-0.017094017094016953
P1003,P1171,-0.008492741277416515
P1003,P1173,-0.024383898531981685
P1003,P1175,-0.017094017094016953
P1003,P1176,-0.019152660419878037
P1003,P1177,-0.014772321916924083
P1003,P1178,-0.014772321916924175
P1003,P1181,
P1003,P1182,-0.012035969077901887
P1003,P1183,-0.01477232191692411
P1003,P1184,-0.022759624733297165
P1003,P1185,-0.008492741277416562
P1003,P1188,-0.017094017094016974
P1003,P1189,-0.012035969077901885
P1003,P1190,-0.022759624733297304
P1003,P1192,0.3460341109896828
P1003,P1193,-0.024383898531981658
P1003,P1194,-0.014772321916924137
P1003,P1195,-0.024383898531981675
P1003,P1196,-0.014772321916924095
P1003,P1198,-0.0227596247332972
P1003,P1200,-0.01709401709401695
P1003,P1201,-0.019152660419877947
P1003,P1202,-0.021025856676558936
P1003,P1204,-0.017094017094016957
P1003,P1205,-0.008492741277416574
P1003,P1206,-0.01709401709401699
P1003,P1208,-0.014772321916924189
P1003,P1209,-0.022759624733297214
P1003,P1210,-0.014772321916924142
P1003,P1212,-0.017094017094016953
P1003,P1213,0.20876399857666952
P1003,P1217,-0.022759624733297224
P1003,P1219,-0.02102585667655884
P1003,P1222,-0.012035969077901889
P1003,P1223,-0.014772321916924092
P1003,P1224,-0.01709401709401692
P1003,P1228,-0.017094017094016943
P1003,P1229,-0.014772321916924097
P1003,P1232,-0.021025856676558936
P1003,P1233,-0.014772321916924097
P1003,P1235,-0.014772321916924092
P1003,P1237,-0.01477232191692413
P1003,P1239,-0.014772321916924106
P1003,P1240,-0.014772321916924128
P1003,P1241,0.23717948717948464
P1003,P1242,-0.014772321916924108
P1003,P1243,-0.019152660419878002
P1003,P1244,-0.02102585667655894
P1003,P1246,-0.01709401709401695
P1003,P1247,-0.014772321916924146
P1003,P1248,-0.017094017094016957
P1003,P1249,-0.02275962473329713
P1003,P1251,-0.030127179180036538
P1003,P1252,-0.025919437989735408
P1003,P1254,-0.03142696805273536
P1003,P1255,-0.012035969077901889
P1003,P1256,-0.012035969077901887
P1003,P1257,-0.017094017094016953
P1003,P1258,-0.017094017094016967
P1003,P1259,-0.014772321916924125
P1003,P1263,-0.017094017094017023
P1003,P1264,-0.022759624733297172
P1003,P1265,0.7457264957264964
P1003,P1266,-0.021025856676558853
P1003,P1269,-0.02490476570146806
P1003,P1270,-0.01709401709401692
P1003,P1272,-0.01915266041987809
P1003,P1275,-0.024383898531981692
P1003,P1278,-0.01709401709401696
P1003,P1279,-0.03012717918003651
P1003,P1280,0.23717948717948464
P1003,P1281,-0.027381336560563463
P1003,P1285,-0.01709401709401702
P1003,P1288,-0.017094017094016943
P1003,P1290,-0.014772321916924168
P1003,P1292,-0.01709401709401695
P1003,P1293,-0.014772321916924104
P1003,P1295,-0.008492741277416498
P1003,P1297,-0.017094017094016926
P1003,P1300,-0.008492741277416529
P1003,P1301,-0.019152660419878037
P1003,P1302,-0.012035969077901885
P1003,P1303,0.1874805553659832
P1003,P1304,-0.014772321916924153
P1003,P1305,-0.017094017094016964
P1003,P1308,-0.02275962473329721
P1003,P1309,0.18748055536598343
P1003,P1311,-0.014772321916924108
P1003,P1312,-0.019152660419878034
P1003,P1313,-0.014772321916924104
P1003,P1315,-0.014772321916924104
P1003,P1316,-0.017094017094016974
P1003,P1318,-0.03268602252303045
P1003,P1319,-0.022759624733297224
P1003,P1320,-0.027381336560563522
P1003,P1321,-0.008492741277416506
P1003,P1322,-0.017094017094016957
P1003,P1323,-0.021025856676558877
P1003,P1324,-0.017094017094016953
P1003,P1325,-0.01709401709401696
P1003,P1326,-0.012035969077901882
P1003,P1327,-0.01477232191692409
P1003,P1328,-0.008492741277416501
P1003,P1329,-0.022759624733297148
P1003,P1330,-0.017094017094016957
P1003,P1333,-0.014772321916924097
P1003,P1335,-0.02102585667655882
P1003,P1336,-0.014772321916924158
P1003,P1337,-0.014772321916924177
P1003,P1338,-0.014772321916924132
P1003,P1339,0.1874805553659833
P1003,P1341,-0.02102585667655883
P1003,P1342,-0.017094017094016974
P1003,P1346,-0.017094017094016953
P1003,P1348,-0.021025856676558832
P1003,P1349,-0.012035969077901885
P1003,P1351,-0.01709401709401699
P1003,P1352,-0.024383898531981665
P1003,P1353,-0.01477232191692411
P1003,P1355,-0.012035969077901852
P1003,P1357,-0.02102585667655885
P1003,P1358,-0.02438389853198164
P1005,P1006,-0.02275962473329722
P1005,P1007,-0.019668431441216723
P1005,P1008,
P1005,P1009,-0.03246565023717815
P1005,P1010,-0.019668431441216595
P1005,P1013,-0.02275962473329721
P1005,P1015,-0.022759624733297273
P1005,P1016,-0.0324656502371782
P1005,P1017,-0.022759624733297262
P1005,P1019,-0.027994625547792765
P1005,P1020,-0.027994625547792834
P1005,P1021,-0.026635230279541018
P1005,P1022,-0.022759624733297252
P1005,P1027,-0.019668431441216563
P1005,P1028,-0.016025147161605215
P1005,P1029,-0.016025147161605243
P1005,P1031,-0.022759624733297113
P1005,P1033,-0.03246565023717818
P1005,P1034,-0.022759624733297196
P1005,P1035,-0.016025147161605142
P1005,P1036,0.09586146081595595
P1005,P1037,0.08012381045684029
P1005,P1038,-0.027994625547792685
P1005,P1039,0.17069718549972962
P1005,P1040,-0.01966843144121658
P1005,P1041,-0.019668431441216504
P1005,P1044,-0.022759624733297224
P1005,P1046,-0.022759624733297235
P1005,P1048,-0.041843060964056475
P1005,P1049,
P1005,P1051,-0.02275962473329713
P1005,P1052,-0.016025147161605212
P1005,P1054,-0.022759624733297252
P1005,P1055,-0.027994625547792792
P1005,P1056,0.13064158588969985
P1005,P1058,-0.01602514716160513
P1005,P1059,
P1005,P1061,0.42614934789302356
P1005,P1062,-0.019668431441216605
P1005,P1064,-0.025500580782341215
P1005,P1067,-0.03451012589374392
P1005,P1069,-0.027994625547792713
P1005,P1071,-0.022759624733297283
P1005,P1072,-0.027994625547792674
P1005,P1074,0.14790336853757804
P1005,P1075,-0.022759624733297283
P1005,P1076,-0.02275962473329712
P1005,P1079,-0.032465650237178144
P1005,P1080,-0.01966843144121655
P1005,P1082,-0.01966843144121659
P1005,P1083,0.20324045822590317
P1005,P1085,-0.0345101258937441
P1005,P1086,-0.011307558859212604
P1005,P1087,-0.019668431441216654
P1005,P1090,-0.027994625547792817
P1005,P1092,-0.022759624733297255
P1005,P1093,-0.011307558859212636
P1005,P1095,-0.016025147161605184
P1005,P1096,-0.027994625547792803
P1005,P1097,-0.011307558859212639
P1005,P1098,-0.011307558859212611
P1005,P1099,-0.02275962473329722
P1005,P1101,-0.01966843144121653
P1005,P1102,-0.016025147161605156
P1005,P1103,-0.022759624733297235
P1005,P1104,
P1005,P1105,-0.016025147161605222
P1005,P1107,-0.03246565023717812
P1005,P1108,-0.0227596247332972
P1005,P1109,-0.02275962473329727
P1005,P1111,-0.03030303030303025
P1005,P1112,-0.03645655327165069
P1005,P1113,-0.032465650237178095
P1005,P1115,-0.011307558859212613
P1005,P1116,-0.011307558859212629
P1005,P1117,-0.011307558859212623
P1005,P1118,-0.01966843144121663
P1005,P1119,-0.027994625547792817
P1005,P1120,-0.019668431441216556
P1005,P1121,-0.016025147161605167
