product_id1,product_id2,attribute_score,transaction_score,substitute_score
P0111,P0156,0.06383931347553014,0.7472377672812998,0.337198694997838
P0069,P0111,0.13642704641087827,0.9999999015000098,0.48185618844653094
P0105,P0111,0.0802064548224613,0.7446200202771338,0.34597188100433035
P0011,P0111,0.06971788653276123,0.7451622847641245,0.33989564582530657
P0111,P0138,0.07715523495636674,0.7455961337482506,0.3445315944731203
P0072,P0111,0.06141201832390191,0.7472377672812998,0.33574231790686104
P0001,P0111,0.08505897228613479,0.7455961461232496,0.34927384182098076
P0111,P0128,0.09023277988516469,0.7427348054810189,0.35123359012350636
P0055,P0111,0.24870447526065959,0.7455961337482506,0.44746113865569603
P0111,P0187,0.06667288518541552,0.7466076483639983,0.33864679045684865
P0103,P0111,0.2943722405323052,0.8189393734424217,0.5041990936963519
P0111,P0161,0.06472648881703046,0.7480521606477601,0.3380567575493223
P0010,P0111,0.13834649586468506,0.7480521358977639,0.3822287518779166
P0111,P0183,0.143555541736625,0.7443822406175603,0.3838862212889991
P0097,P0111,0.08028729556619614,0.7472377672812998,0.3470674842522376
P0022,P0111,0.4358590883651514,0.7447599357787612,0.5594194273305954
P0035,P0111,0.0735816595153701,0.9999999015000098,0.444148956309226
P0002,P0111,0.43814957610430527,0.7437028424654532,0.5603708826487644
P0111,P0198,0.2956988578653898,0.7460720246139669,0.4758481245648206
P0111,P0155,0.08566216860477167,0.743917834943842,0.3489644351403998
P0111,P0143,0.07786000041456792,0.7433557320297639,0.3440582930606463
P0030,P0111,0.0852641834048463,0.8500759272654757,0.39118888094909804
P0111,P0140,0.34767116472856163,0.7426643021873337,0.5056684197120704
P0111,P0139,0.3980701863482785,0.22116187618398328,0.3273068622825604
P0111,P0193,0.09255228737847979,0.7450669351803113,0.3535581464992124
P0111,P0169,0.099925377775014,0.743355729554764,0.35729751848691405
P0111,P0188,0.14843915179404266,0.7466076483639983,0.3877065504220249
P0047,P0111,0.34729805360363164,0.743683166535892,0.5058520987765358
P0111,P0191,0.14370271334701407,0.7472378002812954,0.3851167481207266
P0111,P0121,0.05126339572580479,0.7447599316537614,0.3286620100969875
P0060,P0111,0.11801401239558072,0.8359267356271793,0.40517910168822013
P0018,P0111,0.0979810542462119,0.9999999015000098,0.4587885931477311
P0034,P0111,0.06958315195986983,0.7466076483639983,0.3403929505215212
P0088,P0111,0.605979105777004,0.7460720163639676,0.6620162700117894
P0004,P0111,0.6216497730240658,0.7480521358977639,0.672210718173545
P0024,P0111,0.5590386170014302,0.7466076813639939,0.6340662427464556
P0087,P0111,0.08268557096366314,0.7466076483639983,0.3482544019237972
P0111,P0146,0.7156924320626827,0.7443822447425601,0.7271683571346337
P0045,P0111,0.08335924382812016,0.8189393651924224,0.3775912923738411
P0046,P0111,0.24329643678875693,0.7480521358977639,0.4451987164323597
P0071,P0111,0.35655120950189667,0.7451622847641245,0.5119956396067878
P0050,P0111,0.5743423916423108,0.7451622847641245,0.6426703488910364
P0099,P0111,0.19567502021018593,0.7480521358977639,0.4166258664852171
P0076,P0111,0.09583151959869826,0.7451622847641245,0.35556382566486877
P0111,P0123,0.053962232862798755,0.7451622765141251,0.3304422503233293
P0111,P0119,0.1380065501730821,0.7460720163639676,0.38123273664943635
P0110,P0111,0.12472586696515557,0.7455961337482506,0.3730739736783936
P0111,P0141,0.10301494517339303,0.7451622847641245,0.35987388100968565
P0111,P0200,0.5554629687208507,0.7472377672812998,0.6321728881450304
P0111,P0124,0.5809091474410796,0.747237792031296,0.6474406052771662
P0111,P0131,0.5487573326700247,0.7443822406175603,0.6270072958490389
P0081,P0111,0.07752212756254795,0.7447599316537614,0.3444172491990334
P0111,P0126,0.07537052007545136,0.7460720246139669,0.3436511218908576
P0111,P0189,0.6403115477893166,0.7449980104863826,0.6821861328681431
P0006,P0111,0.587824140289783,0.7443822447425601,0.6504473820708938
P0098,P0111,0.5803474079141016,0.743683166535892,0.6456817113628177
P0003,P0111,0.700057003088531,0.7460720163639676,0.7184630083987057
P0111,P0115,0.6427574984971913,0.7480521358977639,0.6848753534574203
P0028,P0111,0.06806376054557138,0.7460720287389667,0.33926706782292954
P0111,P0190,0.38002611777874507,0.7451622765141251,0.526080581272897
P0111,P0125,0.12299297307381382,0.7472377672812998,0.3726908907568082
P0057,P0111,0.0608357689198433,0.74559614199825,0.33473991815120596
P0059,P0111,0.08062102273905024,0.7472377672812998,0.34726772055595007
P0027,P0111,0.07478390647347803,0.9999999015000098,0.4448703044840908
P0111,P0157,0.10011504259685344,0.747237792031296,0.35896414237063046
P0111,P0166,0.08735153286487159,0.7466076483639983,0.3510539790645223
P0111,P0142,0.08690794519412144,0.7451622847641245,0.3502096810221227
P0033,P0111,0.08381319569678503,0.7466076483639983,0.34893097676367035
P0032,P0111,0.13512737599237196,0.7466076483639983,0.3797194849410225
P0111,P0159,0.34632589183923057,0.7472377672812998,0.5066906420160583
P0111,P0162,0.13675040938581762,0.7455961337482506,0.38028869913079083
P0086,P0111,0.09821113943991876,0.7455961337482506,0.35716513716325154
P0111,P0178,0.06437203324834691,0.7440244672728071,0.336233006858131
P0111,P0172,0.11793731733101176,0.743683166535892,0.36823565701296385
P0107,P0111,0.04967767344485211,0.7451622888891243,0.327871519622561
P0111,P0174,0.06396782952967271,0.7460720163639676,0.3368095042633907
P0049,P0111,0.14921439379806398,0.9999999015000098,0.48952859687884237
P0111,P0192,0.41119644300727565,0.7458279554247003,0.5450490479742456
P0111,P0176,0.12098646435752336,0.7451622765141251,0.37065678922016404
P0111,P0113,0.046783989387061346,0.7460720163639676,0.32649920017782386
P0056,P0111,0.3784486868561242,0.74559614199825,0.5253076689129745
P0044,P0111,0.26181000352382733,0.7455961337482506,0.4553244556135967
P0109,P0111,0.06028439359078001,0.7455961461232496,0.3344090946037679
P0111,P0154,0.39736749372966024,0.7455961461232496,0.536658954687096
P0111,P0147,0.43591298219430796,0.7451622847641245,0.5596127032222347
P0043,P0111,0.12796778807288106,0.7460720246139669,0.3752094826893154
P0065,P0111,0.06149078622805382,0.7458279471747009,0.33522565060671267
P0111,P0148,0.11285264183404847,0.7449980104863826,0.36571078929498213
P0111,P0135,0.055268121800053895,0.7433557336797638,0.3305031665519379
P0025,P0111,0.054534336587691495,0.7451622765141251,0.33078551255826494
P0111,P0196,0.23192069315755653,0.7451622765141251,0.43721732650018397
P0040,P0111,0.14545633563418525,0.7443822406175603,0.3850266976275353
P0023,P0111,0.0949194701822026,0.7466076731139946,0.3555947513549194
P0111,P0145,0.07701220902514355,0.7472377672812998,0.34510243232760607
P0111,P0185,0.35432497978981403,0.7443822447425601,0.5103478857709125
P0014,P0017,0.6061967539332132,0.7418400181958148,0.6604540596382538
P0014,P0149,0.6648342764753437,0.8105766930341253,0.7231312430988563
P0014,P0173,0.9415158675870076,0.7440586920152188,0.862532997358292
P0014,P0037,0.619993574197293,0.745833809273722,0.6703296682278646
P0014,P0167,0.8964212424600461,0.7870920957483954,0.8526895837753858
P0014,P0089,0.643329602222084,0.7924026737533296,0.7029588308345822
P0014,P0041,0.6052100822917315,0.7440586920152188,0.6607495261811264
P0014,P0077,0.6197386149285907,0.7466076731139946,0.6704862382027523
P0014,P0061,0.7348154136351388,0.7435645527113797,0.7383150692656352
P0014,P0168,0.6925688700951435,0.744591514023305,0.7133779276664081
P0014,P0122,0.6827062993594927,0.7466076483639983,0.7082668389612949
P0014,P0165,0.6910183860871009,0.7996463939581104,0.7344695892355046
P0014,P0129,0.784043280890492,0.818744417244152,0.797923735431956
P0014,P0112,0.09864643575233713,0.7435645527113797,0.35661368253595416
P0014,P0039,0.3942603071948262,0.7422421553669832,0.533453046463689
P0014,P0150,0.04768152892647638,0.7440586920152188,0.32623239416197336
P0014,P0029,0.09198640217233589,0.7414524378036954,0.35177281642487973
P0014,P0118,0.08011110420164586,0.7458337845237257,0.3464001763304778
P0014,P0171,0.08906577119996684,0.7451759648894615,0.35150984867576474
P0014,P0091,0.09250253922848911,0.7435645527113797,0.3529273446216454
P0014,P0090,0.028853926994589885,0.7451759566394621,0.31538273885253876
P0014,P0177,0.1436197997636963,0.7435645527113797,0.3835977009427697
P0014,P0160,0.04324772505855773,0.7431007014799917,0.3231889156271313
P0014,P0084,0.02096262670231952,0.7435645568363795,0.3100033987559435
P0014,P0101,0.08924092614472567,0.7476077935867975,0.3525876731215544
P0014,P0036,0.02347905395601435,0.9999999015000098,0.4140873929736126
P0014,P0175,0.14626267023195078,0.7445915222733044,0.38559421104849223
P0014,P0184,0.09066911261737454,0.7440586920152188,0.35202494437651227
P0014,P0179,0.07641108554608961,0.7476077935867975,0.34488976876237276
P0014,P0136,0.028259022034284764,0.7466076483639983,0.3155984725661702
P0014,P0048,0.04299069295027258,0.7440586920152188,0.3234178925762511
P0014,P0093,0.024581804614140904,0.7435645527113797,0.3121749038530364
P0014,P0079,0.09291296146591216,0.7443492433533984,0.35348747422090665
P0014,P0170,0.0851667599444479,0.744591514023305,0.34893666157599074
P0014,P0068,0.0991833012043198,0.7431007014799917,0.3567502613145886
P0014,P0026,0.0752606595775553,0.744591514023305,0.3429930013558552
P0014,P0132,0.04813755363472421,0.7451759566394621,0.32695291483661937
P0014,P0127,0.02855129241547998,0.7422421512419834,0.31402763594608135
P0014,P0031,0.1143616690504322,0.7780886198680206,0.37985244937746754
P0014,P0074,0.39625023319445307,0.7476077935867975,0.5367932573513908
P0014,P0058,0.05228323280061356,0.7426613182332248,0.3284344669736581
P0014,P0158,0.05688079099558485,0.7440586961402186,0.33175195305343835
P0014,P0080,0.06407147150881994,0.7458337845237257,0.33677639671478227
P0014,P0053,0.32762887880106956,0.744591514023305,0.4944139328899637
P0014,P0064,0.09249424787015734,0.7438569378508398,0.35303932386243037
P0014,P0197,0.09537031279149308,0.744591528873304,0.35505879922421746
P0014,P0062,0.11604688763136622,0.7476077935867975,0.36867125001353873
P0014,P0052,0.0766245880231329,0.7466076731139946,0.3446178220594776
P0014,P0078,0.08184918019194495,0.7438569419758396,0.3466522849055028
P0014,P0181,0.022129635387517367,0.7451759648894615,0.31134816718829506
P0014,P0019,0.08642082789212945,0.7438569378508398,0.3493952718756136
P0014,P0095,0.05865721451816844,0.9999999015000098,0.43519428931090504
P0014,P0070,0.08401840681549655,0.7440586837652194,0.34803451759538573
P0014,P0180,0.04164956574010738,0.7445915222733044,0.3228263483533862
P0007,P0014,0.09388615965010468,0.745833809273722,0.3546652194995516
P0014,P0092,0.0642041332421284,0.744591514023305,0.33635908555459904
P0014,P0073,0.05956304541591526,0.744591514023305,0.3335744328588712
P0014,P0164,0.08553572539021205,0.7458337845237257,0.34965494904361755
P0014,P0015,0.04545322637481086,0.7418400206708147,0.3240079440932124
P0014,P0082,0.05998590469083598,0.7458337845237257,0.33432505662399187
P0014,P0104,0.23199116970337666,0.7443492433533984,0.43693439916338533
P0014,P0102,0.24105466077980225,0.7451759566394621,0.4427031791236662
P0014,P0051,0.08312915863441328,0.7426613182332248,0.3469420224739379
P0014,P0117,0.09983417283336443,0.7440586920152188,0.3575239805061062
P0014,P0067,0.09600149244449972,0.7438569472794108,0.35514367437846417
P0014,P0134,0.2697095951744295,0.7458337845237257,0.460159270914148
P0014,P0194,0.12630744356694235,0.7458338175237214,0.374117993149654
P0014,P0016,0.0339158012561408,0.7458338175237214,0.31868300776317304
P0014,P0137,0.04063594718404743,0.7476078183367938,0.32342469564514603
P0014,P0096,0.3895217959082147,0.7458337845237257,0.5320465913544191
P0014,P0133,0.09371204112513734,0.7435645527113797,0.3536530457596343
P0005,P0014,0.13500300561739526,0.7870920982233953,0.3958386426597953
P0008,P0014,0.09307878863254773,0.7451759566394621,0.3539176558353135
P0014,P0020,0.08525589204651453,0.7451759566394621,0.34922391788369356
P0014,P0152,0.04186928673589953,0.7433927308640149,0.3224786643871457
P0014,P0151,0.29027838235598946,0.7451759648894615,0.47223741536937824
P0014,P0106,0.05157846734241237,0.7440586837652194,0.3285705539115352
P0014,P0163,0.09111580954749912,0.7466076731139946,0.3533125549740973
P0014,P0042,0.07545343365876916,0.7435645527113797,0.3426978812798134
P0014,P0116,0.09566983811122859,0.7435645527113797,0.35482772395128903
P0014,P0094,0.0947702257322306,0.9999999015000098,0.45686209603934236
P0013,P0014,0.1023682192235143,0.7476078183367938,0.36046405886882615
P0014,P0038,0.026625624442924357,0.7431007014799917,0.3132156552577513
P0014,P0063,0.0715140020313828,0.804463608823859,0.3646938447483733
P0014,P0054,0.08825943660220137,0.7402856219575856,0.3490699107443551
P0014,P0182,0.0781864726488817,0.7410774443704082,0.3433428613374923
P0014,P0153,0.09020168729142053,0.7458337845237257,0.35245452618434264
P0014,P0085,0.0885423792052733,0.7438569461008394,0.35066820596349974
P0014,P0156,0.3384677569802873,0.7466076483639983,0.5017237135337717
P0014,P0069,0.06105548991563543,0.9999999015000098,0.43663325454938523
P0014,P0105,0.05483489832721847,0.7433927242640153,0.33025802870193716
P0011,P0014,0.14508944302800408,0.7440586920152188,0.38467714262289
P0014,P0138,0.2017836784611239,0.744591514023305,0.4189068126859964
P0014,P0072,0.28678357481914474,0.7466076483639983,0.4707132042370862
P0001,P0014,0.10968741579089195,0.7445915263983042,0.3636490600338569
P0014,P0128,0.08439566361959248,0.7410774455489796,0.34706837639134736
P0014,P0055,0.1259239682440976,0.744591514023305,0.37339098655578057
P0014,P0187,0.04130132869017268,0.7458337845237257,0.3231143110235939
P0014,P0103,0.08025620297245196,0.7440586920152188,0.3457771985895587
P0014,P0161,0.09009804531227328,0.7476078183367938,0.35310195452208154
P0010,P0014,0.3862819476400721,0.7476077935867975,0.5308122860187623
P0014,P0183,0.23107290176813217,0.7431007014799917,0.435884021652876
P0014,P0097,0.05491573907095331,0.7466076483639983,0.3315925027881713
P0014,P0022,0.08876935513960575,0.7435645568363795,0.35068743581831524
P0014,P0035,0.09821010302012728,0.9999999015000098,0.45892602241208036
P0002,P0014,0.08647886740045188,0.7422663145032848,0.34879384624158505
P0014,P0198,0.07032730137014696,0.7451759648894615,0.34026676677787276
P0014,P0155,0.1389662748999855,0.7425303530248224,0.38039190614992024
P0014,P0143,0.3524884439193251,0.7418400206708147,0.508229074619921
P0014,P0030,0.13936426009991087,0.7458337845237257,0.3819520698694368
P0014,P0140,0.07229960823331882,0.7409908590671404,0.3397761085668474
P0014,P0139,0.12269862985303569,0.7431007014799917,0.3708594585038181
P0014,P0193,0.13207615612627738,0.7439415900111053,0.37682232968020857
P0014,P0169,0.42455382127977115,0.21156115169308812,0.33935675344509797
P0014,P0188,0.07618929171071452,0.7458337845237257,0.344047088835919
P0014,P0047,0.07192649710838879,0.7895663525117886,0.3589824392697487
P0014,P0191,0.06833115685177125,0.7466076813639939,0.33964176665666035
P0014,P0121,0.07589183923056196,0.7435645527113797,0.3429609246228891
P0014,P0060,0.04264245590033786,0.7451759566394621,0.3236558561959876
P0014,P0018,0.3766473892585453,0.9999999015000098,0.6259883941551312
P0014,P0034,0.14495470845511266,0.7458337845237257,0.3853063388825579
P0014,P0088,0.5813506622722467,0.7451759566394621,0.6468807800191329
P0004,P0014,0.5462782165288228,0.7476077935867975,0.6268100473520126
P0014,P0024,0.5336670605061874,0.7458338175237214,0.618533763313201
P0014,P0087,0.1073140144684203,0.7458337845237257,0.36272192249054247
P0014,P0146,0.5403208755674398,0.7431007056049915,0.6214328075824604
P0014,P0045,0.14126919967663704,0.7440586837652194,0.38238499331207004
P0014,P0046,0.0679248802935141,0.7476077935867975,0.3397980456108275
P0014,P0071,0.031179653006653818,0.21802121683007733,0.10591627853602323
P0014,P0050,0.6497139481375537,0.7440586920152188,0.6874518456886197
P0014,P0099,0.0703034637149431,0.7476077935867975,0.34122519566368487
P0014,P0076,0.07045996310345541,0.7440586920152188,0.3398994546681608
P0014,P0123,0.02859067636755591,0.8044636005738597,0.3389398460500775
P0014,P0119,0.06263499367783927,0.7451759566394621,0.3356513788624884
P0014,P0110,0.0999025765396016,0.8105766930341253,0.38417222313741106
P0014,P0141,0.027643388678150194,0.7440586920152188,0.31420951001297764
P0014,P0200,0.5808345252160936,0.7466076483639983,0.6471437744752555
P0014,P0124,0.8555375909458367,0.7466076731139946,0.8119656238130999
P0014,P0131,0.5733857761747819,0.7431007014799917,0.6412717462968658
P0014,P0081,0.0521505710673051,0.7435645527113797,0.32871616372493495
P0014,P0126,0.4492579234293058,0.7451759648894615,0.5676251400133681
P0014,P0189,0.8843168957154406,0.7438569419758396,0.8281329142196001
P0006,P0014,0.6124525837945402,0.7431007056049915,0.6647118325187207
P0014,P0098,0.5549758514188587,0.7895663525117886,0.6488120518560307
P0003,P0014,0.5246854465932882,0.7451759566394621,0.6128816506117578
P0014,P0115,0.5673859420019485,0.7476077935867975,0.6394746826358881
P0014,P0028,0.09269220405032855,0.7451759690144613,0.35368571003598165
P0014,P0190,0.10465456128350227,0.8044636005738597,0.38457817699964525
P0014,P0125,0.09836452956905666,0.7466076483639983,0.3576617770870333
P0014,P0057,0.4362073254150861,0.7445915222733044,0.5595610041583734
P0014,P0059,0.3552494662438074,0.7466076483639983,0.5117927390918837
P0014,P0027,0.2494123499782352,0.9999999015000098,0.5496473705869451
P0014,P0157,0.024743486101610614,0.7466076731139946,0.3134891609065642
P0014,P0166,0.2872769106398856,0.7458337845237257,0.4706996601934217
P0014,P0142,0.11153638869887861,0.7440586920152188,0.3645453100254147
P0014,P0033,0.39081524780797217,0.7458337845237257,0.5328226624942736
P0014,P0032,0.08950106751238522,0.7458337845237257,0.3520341543169214
P0014,P0159,0.07095433534398772,0.7466076483639983,0.34121566055199193
P0014,P0162,0.06137885289057479,0.8105766930341253,0.361057988947995
P0014,P0086,0.12283958294467592,0.744591514023305,0.37154035537612756
P0014,P0178,0.13974358974358975,0.79240266962833,0.40080722169748584
P0014,P0172,0.39330887382625457,0.7895663525117886,0.5518118653004682
P0014,P0107,0.07430611694960929,0.7440586961402186,0.342207148625853
P0014,P0174,0.03859627303442986,0.1735359702450272,0.0925721519186688
P0014,P0049,0.07384283730282114,0.9999999015000098,0.44430566298169666
P0014,P0192,0.0865679995025185,0.7448762177863162,0.3498912868160376
P0014,P0176,0.09635802085276621,0.7440586837652194,0.3554382860177475
P0014,P0113,0.021412432891818503,0.7451759566394621,0.31091784239087594
P0014,P0056,0.10307713036088138,0.7445915222733044,0.3596828871258506
P0014,P0044,0.03643844702858447,0.744591514023305,0.3196996738264727
P0014,P0109,0.13565595008602285,0.7445915263983042,0.3792301806109354
P0014,P0154,0.07726094977509691,0.7445915263983042,0.34419318042437985
P0014,P0147,0.08871546131044919,0.7440586920152188,0.350852753592357
P0014,P0043,0.3966606554318761,0.7451759648894615,0.5360667792149103
P0014,P0065,0.08686234272329665,0.7448762095363168,0.35006788944850475
P0014,P0148,0.08822419832929129,0.7438569419758396,0.35047729578791065
P0014,P0135,0.1306396782952967,0.7418400223208146,0.37511981590550386
P0014,P0025,0.07916278009244865,0.7440586837652194,0.345121141561557
P0014,P0196,0.14270775034720062,0.7440586837652194,0.3832481237144082
P0014,P0040,0.07008477913894244,0.7431007014799917,0.33929114807536215
P0014,P0023,0.06954791368695977,0.745833809273722,0.34006227192166466
P0014,P0145,0.09761623447961364,0.7466076483639983,0.3572128000333675
P0014,P0185,0.07969653628505691,0.7431007056049915,0.3450582040130308
P0017,P0149,0.6413624774578696,0.7394068239770971,0.6805802160655606
P0017,P0173,0.6646808863462057,0.7706297825363662,0.7070604448222699
P0017,P0037,0.6862031797359204,0.24172920339480855,0.5084135891994757
P0017,P0167,0.690224488526833,0.7340176491897462,0.7077417527919982
P0017,P0089,0.6495263561552972,0.7356262655633758,0.6839663199185286
P0017,P0041,0.6990133283585185,0.7383632118161465,0.7147532817415696
P0017,P0077,0.6364581390046224,0.743355729554764,0.6792171752246792
P0017,P0061,0.6786186597019258,0.737395376756857,0.7021293465238982
P0017,P0168,0.6136278838380698,0.7746542104073095,0.6780384144657656
P0017,P0122,0.6234904545737205,0.7433557173047649,0.6714365596661382
P0017,P0165,0.5972151400203138,0.7673526847429004,0.6652701579093485
P0017,P0129,0.6402400348237051,0.8191478447073506,0.7118031587771633
P0017,P0112,0.05755031818087597,0.737395376756857,0.3294883416112684
P0017,P0039,0.1004570611280393,0.23529922497819386,0.15439392666810114
P0017,P0150,0.3914847749932633,0.2542973129093981,0.3366097901597172
P0017,P0029,0.41421035176087717,0.8028898782850711,0.5696821623705548
P0017,P0118,0.12608564973156727,0.7418400059458157,0.37238739221726663
P0017,P0171,0.11713098273324628,0.7405515337125916,0.3664992031249844
P0017,P0091,0.063694214704724,0.7673526847429004,0.34515760271999457
P0017,P0090,0.0726571730613768,0.7405515296292585,0.33981491568852945
P0017,P0177,0.06257695416951682,0.7673526847429004,0.3444872463988703
P0017,P0160,0.08705097112534461,0.7364868647632876,0.3468253285805218
P0017,P0084,0.41476587276910637,0.767352686784567,0.5558005983752906
P0017,P0101,0.08304417221151256,0.7453146297075743,0.3479523552099373
P0017,P0036,0.06728230002280125,0.9999999512500024,0.4403693605136817
P0017,P0175,0.05245942416516385,0.7394068280604302,0.32723838572327046
P0017,P0184,0.08447235868416145,0.7383632118161465,0.34602869993695545
P0017,P0179,0.12978566838712352,0.7453146297075743,0.37599725291530384
P0017,P0136,0.07206226810107166,0.7986254985553598,0.3626875602827869
P0017,P0048,0.2867939390170595,0.7383632118161465,0.4674216481366943
P0017,P0093,0.0683850506809278,0.737395376756857,0.33598918111129944
P0017,P0079,0.04910971539912526,0.7389322937924818,0.3250387467564679
P0017,P0170,0.07102999398876521,0.7394068239770971,0.338380725984098
